amount,currency,timestamp,device_id,ip_address,country,brand,source
63.2,AUD,2026-04-02T12:01:58Z,dev_41c3dfce99,156.237.191.92,AU,RuPay,web_checkout
2204.8,INR,2026-04-07T12:29:44Z,dev_e038a644a1,160.32.32.10,IN,Amex,mobile_app
81.2,EUR,2026-05-22T20:07:50Z,dev_f800cefef8,49.66.155.68,DE,RuPay,api
47.15,USD,2026-04-28T14:28:06Z,dev_1261d80f79,44.121.52.69,US,Mastercard,web_checkout
45.26,JPY,2026-01-21T14:51:12Z,dev_329a00f93c,193.83.46.242,JP,Visa,pos_terminal
24.38,AUD,2026-05-18T06:46:50Z,dev_375f327223,9.10.67.217,AU,RuPay,pos_terminal
121.29,JPY,2026-01-12T23:45:10Z,dev_c772ef9b89,8.231.141.54,JP,Mastercard,pos_terminal
30.2,GBP,2026-01-10T12:24:05Z,dev_27660a609c,203.2.9.184,GB,Mastercard,api
26.54,EUR,2026-03-07T21:47:59Z,dev_2ccad16793,3.84.109.236,DE,Visa,api
25.67,GBP,2026-02-24T15:42:28Z,dev_342ab732db,65.138.139.180,GB,Amex,api
33.24,USD,2026-01-04T09:03:58Z,dev_01b36f4d60,68.14.2.142,US,Mastercard,mobile_app
93.22,JPY,2026-05-01T13:59:05Z,dev_8b3cb1e3cf,86.58.81.4,JP,Visa,mobile_app
12.31,EUR,2026-02-06T01:25:33Z,dev_8c970cfff6,10.76.200.197,DE,RuPay,web_checkout
176.62,GBP,2026-01-16T15:35:46Z,dev_810c16b15b,93.66.39.121,GB,Mastercard,api
13.91,AUD,2026-05-01T06:20:57Z,dev_e2e56cb33d,54.13.125.5,AU,Mastercard,web_checkout
16.55,USD,2026-05-16T11:21:27Z,dev_d0698dabe5,174.188.218.181,US,Mastercard,pos_terminal
80.91,AUD,2026-04-20T18:55:52Z,dev_1cf337e23c,150.102.195.136,AU,Amex,mobile_app
7576.8,INR,2026-05-15T23:32:07Z,dev_85b9a4e721,78.120.209.94,IN,RuPay,mobile_app
97.86,USD,2026-06-02T03:18:22Z,dev_6108d6c032,154.56.90.225,US,Mastercard,api
25.75,GBP,2026-04-05T18:36:30Z,dev_3fe83fef22,122.179.99.158,GB,Visa,pos_terminal
62.34,GBP,2026-05-16T02:03:19Z,dev_83f0011304,115.99.63.158,GB,RuPay,web_checkout
3.74,AUD,2026-01-15T00:18:18Z,dev_26a72fa302,217.202.183.143,AU,Visa,web_checkout
8.0,GBP,2026-06-15T01:41:12Z,dev_af3fbcdec5,33.136.49.211,GB,Amex,pos_terminal
81.94,USD,2026-06-03T03:46:06Z,dev_c5cbace304,185.235.69.16,US,Visa,web_checkout
156.41,GBP,2026-05-26T06:54:01Z,dev_bca82834c0,110.208.154.124,GB,Visa,web_checkout
155.42,EUR,2026-04-01T00:59:52Z,dev_c12c76adff,88.66.236.32,DE,Amex,pos_terminal
26.61,GBP,2026-04-24T20:51:46Z,dev_e41abf15d6,198.213.254.193,GB,RuPay,web_checkout
5897.6,INR,2026-03-15T13:56:31Z,dev_7a6f8a74e0,46.100.219.149,IN,Amex,web_checkout
13.4,GBP,2026-04-19T03:20:29Z,dev_a2ae296d2b,202.194.203.36,GB,RuPay,api
1962.4,INR,2026-04-13T19:56:58Z,dev_d362c02a7f,173.23.156.151,IN,Mastercard,web_checkout
16.23,AUD,2026-01-01T00:40:22Z,dev_c83d417dc6,97.50.254.37,AU,RuPay,mobile_app
12.46,JPY,2026-01-20T14:40:17Z,dev_ef87d9155c,23.104.103.11,JP,Visa,web_checkout
23.61,EUR,2026-05-13T16:27:41Z,dev_c6c5e9e03c,17.35.25.29,DE,Amex,mobile_app
58.8,EUR,2026-03-12T15:31:29Z,dev_95f44c83e9,183.225.254.129,DE,Amex,pos_terminal
20.31,GBP,2026-02-09T00:23:45Z,dev_db1c820a8d,85.29.132.26,GB,RuPay,pos_terminal
149.67,AUD,2026-02-14T06:15:44Z,dev_972ba93077,117.98.78.118,AU,Mastercard,pos_terminal
18.73,GBP,2026-01-21T12:35:38Z,dev_62d8ec10d2,165.157.101.17,GB,Mastercard,web_checkout
158.55,GBP,2026-01-20T13:25:32Z,dev_3ddeda2637,218.34.221.209,GB,RuPay,mobile_app
32.16,AUD,2026-05-06T22:01:33Z,dev_69ade23b27,64.71.144.23,AU,RuPay,web_checkout
29.81,AUD,2026-01-13T13:38:43Z,dev_7883371fea,20.218.122.155,AU,Visa,api
2717.6,INR,2026-01-05T00:13:33Z,dev_8464351c18,32.54.243.136,IN,Visa,mobile_app
78.25,GBP,2026-03-10T12:24:37Z,dev_89f7c9f549,117.245.244.176,GB,Amex,pos_terminal
56.82,GBP,2026-01-24T09:16:24Z,dev_8603d8de84,161.50.58.57,GB,Visa,pos_terminal
23.79,EUR,2026-06-27T09:26:08Z,dev_6433cd8564,102.237.207.245,DE,Visa,api
144.29,USD,2026-06-13T21:18:11Z,dev_244f62abc1,66.207.238.205,US,RuPay,api
109.65,AUD,2026-02-19T19:40:48Z,dev_1ef4ae4e1e,118.157.30.164,AU,Amex,api
19767.2,INR,2026-03-27T19:44:50Z,dev_f21187895d,70.65.181.177,IN,Visa,mobile_app
182.29,JPY,2026-03-21T07:48:16Z,dev_519fe9bd4a,76.171.216.77,JP,Mastercard,mobile_app
64.68,AUD,2026-02-03T04:33:23Z,dev_62a99274e0,182.252.19.199,AU,Amex,api
288.16,JPY,2026-01-15T17:49:50Z,dev_2e3a9e44e9,187.128.1.214,JP,Mastercard,mobile_app
54.7,AUD,2026-03-28T05:56:15Z,dev_e47a21c27d,42.21.115.44,AU,Amex,web_checkout
70.79,EUR,2026-02-28T10:03:56Z,dev_c36e75743a,55.152.90.163,DE,Amex,mobile_app
269.64,EUR,2026-02-06T23:47:19Z,dev_7ed3a791c3,103.169.97.172,DE,RuPay,web_checkout
153.5,JPY,2026-03-05T21:05:14Z,dev_f8f3608c43,182.57.213.27,JP,RuPay,web_checkout
7883.2,INR,2026-01-15T11:15:27Z,dev_df81c00c8b,130.196.242.136,IN,Mastercard,pos_terminal
56.13,AUD,2026-03-27T07:18:53Z,dev_7d79178796,82.69.117.65,AU,Amex,pos_terminal
130.22,EUR,2026-04-06T03:53:17Z,dev_a47e3206e6,182.83.174.103,DE,Mastercard,api
26.12,EUR,2026-04-15T15:07:38Z,dev_fbbd03edeb,134.50.26.180,DE,Mastercard,api
117.74,EUR,2026-05-20T15:01:14Z,dev_a86c3da55b,74.254.74.133,DE,Amex,mobile_app
187.75,JPY,2026-01-28T06:01:12Z,dev_6d7ddc726c,91.87.54.222,JP,Mastercard,api
76.83,GBP,2026-05-05T07:24:27Z,dev_352b0bc4a0,83.202.64.156,GB,Amex,web_checkout
41.36,EUR,2026-06-25T21:13:30Z,dev_8f2a9e8415,127.0.42.75,DE,Amex,mobile_app
5292.8,INR,2026-04-22T21:44:54Z,dev_cfdc4a5f64,153.141.89.216,IN,Visa,pos_terminal
27.77,JPY,2026-06-24T11:17:49Z,dev_d8f0aad70d,64.191.89.160,JP,Mastercard,pos_terminal
25.43,USD,2026-02-17T07:28:53Z,dev_caf1b74fd4,185.88.139.46,US,Visa,mobile_app
26.18,AUD,2026-03-04T06:16:43Z,dev_fd8eb0024f,46.56.123.138,AU,Mastercard,mobile_app
52.58,EUR,2026-04-28T22:40:38Z,dev_a6aed49bbf,103.11.87.15,DE,Mastercard,web_checkout
25.87,JPY,2026-01-24T06:25:11Z,dev_095a2933b9,210.234.178.49,JP,RuPay,pos_terminal
70.12,AUD,2026-04-09T11:24:47Z,dev_e918784ab8,152.59.119.201,AU,RuPay,api
520.88,EUR,2026-02-04T00:39:34Z,dev_5fc23d379d,73.131.156.56,DE,Visa,pos_terminal
1705.6,INR,2026-05-01T11:49:59Z,dev_c200734445,65.231.106.72,IN,RuPay,mobile_app
16.22,GBP,2026-04-01T03:20:47Z,dev_745d0144fb,15.125.4.141,GB,RuPay,web_checkout
102.14,JPY,2026-01-22T10:13:12Z,dev_36e50929aa,147.197.8.28,JP,Visa,web_checkout
9164.0,INR,2026-02-02T17:30:35Z,dev_6c8adc388b,94.73.45.201,IN,RuPay,api
545.62,USD,2026-04-04T18:09:40Z,dev_6253659d13,176.42.149.205,US,Mastercard,pos_terminal
118.59,EUR,2026-03-22T23:51:26Z,dev_cd75aee160,204.252.190.205,DE,RuPay,mobile_app
84.61,GBP,2026-04-09T05:06:05Z,dev_1c2fc63c99,27.208.163.58,GB,Mastercard,pos_terminal
6832.0,INR,2026-01-13T16:00:35Z,dev_08d5ae5cad,92.27.18.59,IN,Visa,api
107.36,GBP,2026-05-19T06:33:35Z,dev_2a7b49ef29,127.95.42.145,GB,Amex,web_checkout
2332.0,INR,2026-05-03T05:20:39Z,dev_8f7a4006fd,128.123.105.219,IN,RuPay,web_checkout
221.29,EUR,2026-05-25T11:02:36Z,dev_37d6e2c1fa,87.223.227.112,DE,Amex,api
193.94,JPY,2026-04-19T02:07:37Z,dev_d2f02e1aaa,222.239.28.13,JP,RuPay,mobile_app
86.98,AUD,2026-06-02T23:02:57Z,dev_1258b488a3,155.69.227.129,AU,Visa,api
45.99,AUD,2026-03-16T12:10:25Z,dev_3785d1180f,223.200.136.34,AU,RuPay,pos_terminal
425.72,EUR,2026-04-11T02:34:09Z,dev_50f5e98569,54.193.163.64,DE,Amex,api
41.44,AUD,2026-02-03T19:59:03Z,dev_f30e0a4601,106.10.82.87,AU,Visa,web_checkout
31.37,GBP,2026-06-10T02:47:59Z,dev_023d787350,77.44.17.8,GB,Visa,pos_terminal
5936.8,INR,2026-04-07T20:27:36Z,dev_f3f4dc74d5,85.4.191.112,IN,RuPay,web_checkout
2687.2,INR,2026-01-01T15:31:07Z,dev_995c767dbb,23.19.126.165,IN,Amex,api
75.72,GBP,2026-02-15T00:17:53Z,dev_3873d5c599,162.242.246.73,GB,Visa,pos_terminal
44.89,EUR,2026-03-11T09:55:43Z,dev_b2eec7bdd5,164.62.211.165,DE,Visa,pos_terminal
59.68,AUD,2026-03-10T07:18:04Z,dev_538cee99ca,61.49.177.85,AU,Mastercard,mobile_app
28.99,USD,2026-05-17T23:21:16Z,dev_d4c160845f,7.169.111.223,US,RuPay,web_checkout
76.86,USD,2026-02-16T20:03:43Z,dev_c0f87fc503,121.220.91.184,US,RuPay,api
4.41,EUR,2026-03-11T17:26:52Z,dev_8fc5c75e27,86.250.57.120,DE,Visa,mobile_app
10288.8,INR,2026-03-10T05:31:54Z,dev_c3e9cbf02b,94.101.25.20,IN,Mastercard,web_checkout
26.05,JPY,2026-06-20T12:51:29Z,dev_347b149dc5,67.208.112.238,JP,RuPay,mobile_app
61.45,EUR,2026-03-21T19:31:02Z,dev_92877212f8,199.39.92.6,DE,Amex,web_checkout
77.62,EUR,2026-05-19T04:53:23Z,dev_05ebbb15f6,155.113.208.99,DE,RuPay,api
4330.4,INR,2026-02-08T20:28:13Z,dev_064530c9af,137.42.133.141,IN,Visa,pos_terminal
29.86,EUR,2026-03-16T13:24:54Z,dev_d0b434c42b,94.49.94.210,DE,Visa,api
228.36,AUD,2026-03-17T15:44:37Z,dev_efb9c9d08c,177.239.6.71,AU,Visa,web_checkout
47.6,AUD,2026-06-07T20:47:52Z,dev_3789f0463e,103.128.205.250,AU,Amex,api
38.92,JPY,2026-03-06T07:43:16Z,dev_0dd379316a,5.66.101.22,JP,Mastercard,mobile_app
15.57,AUD,2026-05-06T10:56:13Z,dev_db5a3dc730,91.36.120.223,AU,Mastercard,api
47.74,GBP,2026-01-21T21:52:20Z,dev_72513e196f,2.69.200.161,GB,RuPay,pos_terminal
30.97,GBP,2026-01-27T08:15:42Z,dev_bf4773a45a,20.74.201.254,GB,Mastercard,web_checkout
6196.8,INR,2026-01-30T02:12:15Z,dev_0ff527ad9d,157.98.45.179,IN,Mastercard,pos_terminal
28.97,USD,2026-02-21T20:39:03Z,dev_eef619bb36,138.228.160.176,US,Amex,api
50.71,GBP,2026-06-15T03:49:58Z,dev_3bb6b89450,140.241.71.123,GB,RuPay,mobile_app
2398.4,INR,2026-03-31T06:18:35Z,dev_062aa5758b,197.42.114.253,IN,Visa,api
43.73,USD,2026-02-25T16:10:44Z,dev_409c50816e,198.31.173.187,US,Amex,api
54.84,USD,2026-05-01T05:25:39Z,dev_acae44525e,179.152.186.25,US,Amex,api
17.09,GBP,2026-02-18T23:44:00Z,dev_a82ee56a7d,179.3.193.228,GB,Mastercard,mobile_app
3232.0,INR,2026-05-10T05:53:11Z,dev_9dc20a0bff,90.34.128.252,IN,Mastercard,api
225.6,JPY,2026-03-06T20:39:24Z,dev_aa6e54a2eb,125.38.178.108,JP,Visa,mobile_app
122.02,EUR,2026-03-20T14:02:08Z,dev_d605c8e4ef,149.6.135.144,DE,Visa,mobile_app
22.52,USD,2026-02-20T07:42:48Z,dev_67a8295be8,95.103.166.169,US,Amex,mobile_app
5.08,EUR,2026-03-10T01:29:36Z,dev_91fe501880,72.142.71.52,DE,Amex,web_checkout
20.49,JPY,2026-01-24T15:54:54Z,dev_ca8a9e70e2,30.217.235.215,JP,Amex,api
33.6,USD,2026-02-14T19:41:59Z,dev_7e18ccb203,191.119.168.67,US,RuPay,mobile_app
11827.2,INR,2026-05-11T16:08:57Z,dev_bc5030cec5,134.183.74.140,IN,Amex,web_checkout
22.33,USD,2026-06-24T23:36:50Z,dev_107255c65c,183.241.79.43,US,Visa,web_checkout
24.25,EUR,2026-05-05T07:26:25Z,dev_5c82a1b32d,144.46.133.252,DE,Amex,mobile_app
109.17,EUR,2026-01-03T16:06:41Z,dev_1eb95d86cd,71.163.10.225,DE,Mastercard,api
57.26,AUD,2026-05-07T08:02:08Z,dev_cd9120ef5a,7.111.108.30,AU,Visa,pos_terminal
124.32,AUD,2026-06-15T03:23:28Z,dev_ad753f5248,38.30.241.193,AU,Amex,web_checkout
40.9,GBP,2026-01-06T01:24:13Z,dev_32fd7e2696,86.42.242.165,GB,Mastercard,api
19.93,GBP,2026-04-02T17:34:43Z,dev_f428b22472,128.60.56.130,GB,Amex,pos_terminal
1878.4,INR,2026-03-26T16:35:23Z,dev_74bbca45a7,92.231.232.47,IN,Mastercard,api
516.31,GBP,2026-06-08T12:30:50Z,dev_3de8143dfb,39.115.71.197,GB,RuPay,mobile_app
123.13,GBP,2026-05-06T09:04:22Z,dev_b6674ac279,216.185.164.203,GB,Mastercard,pos_terminal
15.42,EUR,2026-05-31T14:07:30Z,dev_03abed7bfd,195.27.88.73,DE,Mastercard,pos_terminal
8728.8,INR,2026-03-14T23:31:40Z,dev_8d5c627a25,14.176.122.25,IN,Mastercard,pos_terminal
41.17,GBP,2026-06-04T06:15:58Z,dev_dc2fca88ee,54.83.94.41,GB,Mastercard,api
53.61,USD,2026-05-03T07:16:57Z,dev_b9ecd91bd7,193.253.191.243,US,Visa,mobile_app
15.97,JPY,2026-03-18T01:21:49Z,dev_b9b3392ace,67.183.48.68,JP,Mastercard,web_checkout
3156.0,INR,2026-03-01T03:54:17Z,dev_c646e0f816,4.42.15.216,IN,RuPay,web_checkout
53.93,AUD,2026-02-01T12:49:24Z,dev_01efc59b9c,203.88.134.101,AU,Amex,api
11064.8,INR,2026-02-13T00:05:07Z,dev_b74dd24a14,76.139.34.95,IN,Mastercard,api
28.44,USD,2026-01-14T21:47:07Z,dev_4de3883991,89.195.86.168,US,Visa,mobile_app
26.5,GBP,2026-02-13T18:11:17Z,dev_b4c32f21c0,118.34.28.27,GB,Visa,pos_terminal
111.77,USD,2026-02-09T13:59:15Z,dev_5c0a5e9945,105.190.39.11,US,Mastercard,mobile_app
91.5,JPY,2026-05-09T15:57:37Z,dev_fe933c4ffb,170.187.253.191,JP,RuPay,web_checkout
59.57,AUD,2026-03-10T09:36:38Z,dev_27069594ec,83.66.228.141,AU,RuPay,api
36.42,GBP,2026-06-20T05:58:33Z,dev_4e2191a0c1,186.180.145.102,GB,Mastercard,api
42.88,AUD,2026-06-19T16:06:01Z,dev_139300c4d3,217.81.253.169,AU,Visa,pos_terminal
326.34,USD,2026-02-21T05:34:15Z,dev_f413cccdd9,138.91.164.15,US,Mastercard,pos_terminal
14.76,JPY,2026-03-16T20:23:17Z,dev_77ae0b93c7,29.98.151.3,JP,Mastercard,api
12.87,EUR,2026-05-17T16:15:10Z,dev_1b8742a5fc,133.38.63.40,DE,Visa,web_checkout
48.06,JPY,2026-06-25T12:15:53Z,dev_01e626c4b2,63.34.214.19,JP,RuPay,pos_terminal
3140.8,INR,2026-03-05T06:57:17Z,dev_b39b6dcdcf,112.86.245.28,IN,RuPay,mobile_app
15.32,EUR,2026-01-03T06:07:06Z,dev_86acdc230a,85.174.212.86,DE,Mastercard,pos_terminal
20.59,USD,2026-04-08T03:05:03Z,dev_5cecd08641,165.160.216.194,US,RuPay,web_checkout
30.7,AUD,2026-05-20T11:03:11Z,dev_d0191dbc25,128.180.109.65,AU,RuPay,api
20.84,AUD,2026-02-23T01:30:28Z,dev_fa8e7b7515,28.12.138.149,AU,Visa,api
80.49,GBP,2026-03-14T12:48:57Z,dev_db669d57c7,64.60.81.208,GB,Visa,mobile_app
11350.4,INR,2026-04-30T04:33:28Z,dev_6be172d63c,74.81.102.39,IN,Amex,web_checkout
43.54,USD,2026-05-27T15:12:16Z,dev_41f06cac47,103.146.175.103,US,Visa,pos_terminal
179.74,USD,2026-02-15T13:36:45Z,dev_e743b7f53c,222.194.102.159,US,RuPay,web_checkout
159.62,USD,2026-02-28T00:34:58Z,dev_b1792de248,191.227.101.30,US,Mastercard,mobile_app
69.8,AUD,2026-02-26T19:39:12Z,dev_e08797f8a2,7.154.40.88,AU,RuPay,api
38.64,EUR,2026-01-25T19:16:01Z,dev_9859c48847,86.192.251.243,DE,Visa,mobile_app
67.64,GBP,2026-03-06T05:03:23Z,dev_5e7f09f460,3.244.166.239,GB,Visa,api
79408.8,INR,2026-04-05T15:24:27Z,dev_9eb257baa1,186.50.103.132,IN,Visa,pos_terminal
47.54,EUR,2026-03-24T09:56:27Z,dev_03bc32b462,202.109.127.205,DE,Visa,pos_terminal
274.66,EUR,2026-06-22T03:11:07Z,dev_78db4946c8,130.147.183.176,DE,Visa,web_checkout
330.19,JPY,2026-01-27T09:03:46Z,dev_25cf8f85aa,220.114.158.156,JP,Amex,mobile_app
60.58,EUR,2026-04-20T00:14:39Z,dev_ded427ae14,204.251.103.250,DE,Mastercard,api
4020.0,INR,2026-05-28T16:06:44Z,dev_fb8b4d7edf,185.22.33.148,IN,Visa,web_checkout
23.41,JPY,2026-01-05T01:26:25Z,dev_632de32e48,59.47.227.139,JP,Visa,pos_terminal
90.46,EUR,2026-01-31T11:46:53Z,dev_481f16fac6,156.117.17.226,DE,Mastercard,api
22.62,GBP,2026-05-08T17:53:50Z,dev_c95ac1cc84,57.242.150.125,GB,Visa,api
3409.6,INR,2026-06-05T17:20:21Z,dev_ebb0ef72c6,84.102.164.186,IN,Amex,api
13.96,AUD,2026-03-22T15:56:18Z,dev_0a42c73ee5,194.46.163.189,AU,Mastercard,web_checkout
212.32,GBP,2026-04-27T00:39:30Z,dev_d798f6e530,27.150.127.244,GB,Mastercard,web_checkout
5.73,GBP,2026-06-17T22:30:44Z,dev_7c6e7656fb,164.214.135.17,GB,Amex,web_checkout
25.43,AUD,2026-06-24T16:26:22Z,dev_a587675e2b,50.242.187.190,AU,RuPay,pos_terminal
10.54,AUD,2026-03-30T18:01:10Z,dev_fc257be2e8,196.178.211.147,AU,RuPay,web_checkout
6580.0,INR,2026-06-05T01:38:23Z,dev_bc501b068a,207.91.243.251,IN,RuPay,mobile_app
63.73,AUD,2026-06-22T16:27:34Z,dev_8a1aca277a,161.123.139.207,AU,Mastercard,api
67.11,EUR,2026-06-28T09:21:09Z,dev_f3747631ea,142.26.106.140,DE,Amex,web_checkout
328.57,USD,2026-01-09T13:38:03Z,dev_7bb05598fd,102.83.15.213,US,Visa,api
1637.6,INR,2026-03-20T01:53:27Z,dev_ed238e3fac,217.9.251.215,IN,Visa,api
51.24,AUD,2026-04-27T08:55:27Z,dev_63c18d8d7f,38.52.184.69,AU,Amex,mobile_app
39.21,GBP,2026-04-03T12:59:28Z,dev_07927de89f,114.96.120.141,GB,RuPay,api
105.86,JPY,2026-01-08T23:45:49Z,dev_af6c9745f6,178.113.233.224,JP,Mastercard,mobile_app
86.93,EUR,2026-05-11T22:27:00Z,dev_9aa147ce6e,61.12.220.136,DE,Mastercard,mobile_app
129.92,USD,2026-05-09T11:50:41Z,dev_0f38c4a3d1,159.32.179.103,US,Mastercard,api
94.59,AUD,2026-05-10T05:08:36Z,dev_e9fb3c9451,205.116.223.81,AU,Visa,api
612.0,INR,2026-02-22T13:06:19Z,dev_579d36a0bf,16.152.196.207,IN,Amex,api
14.42,AUD,2026-03-21T20:20:02Z,dev_97bf3e5c53,140.121.17.245,AU,Amex,mobile_app
57.93,AUD,2026-04-17T02:50:51Z,dev_f80e46d95a,9.117.171.96,AU,Mastercard,api
37.94,EUR,2026-05-28T07:33:49Z,dev_2f430c38d2,13.201.148.52,DE,Amex,web_checkout
36.75,EUR,2026-03-26T07:47:33Z,dev_da28ee0dd1,132.77.229.193,DE,RuPay,mobile_app
98.1,GBP,2026-01-25T06:48:39Z,dev_fcfa94d553,168.62.26.115,GB,Mastercard,web_checkout
20.23,EUR,2026-01-19T03:22:01Z,dev_33ba0e7d08,8.156.93.131,DE,RuPay,pos_terminal
44.94,JPY,2026-05-07T20:22:05Z,dev_c387e40bbe,221.59.234.164,JP,Mastercard,pos_terminal
63.68,AUD,2026-06-02T16:37:16Z,dev_5b297a84dd,107.165.126.55,AU,Mastercard,mobile_app
84.34,GBP,2026-03-19T22:30:12Z,dev_1b0b5e40fa,24.23.212.35,GB,RuPay,mobile_app
11.02,GBP,2026-01-19T04:49:33Z,dev_ce67afc5e8,130.12.110.141,GB,Mastercard,web_checkout
21.94,AUD,2026-05-18T18:57:58Z,dev_56cf4710f9,10.69.135.121,AU,RuPay,web_checkout
53.9,EUR,2026-06-21T09:00:20Z,dev_cbd2044c5c,65.28.129.146,DE,Mastercard,api
31.38,EUR,2026-06-18T08:40:45Z,dev_06cdae9fc1,159.246.154.247,DE,Mastercard,mobile_app
35.24,AUD,2026-05-09T01:56:25Z,dev_2cbbea4f45,200.138.25.59,AU,Visa,web_checkout
789.6,INR,2026-03-01T15:43:16Z,dev_d6943477c7,29.253.225.243,IN,Amex,mobile_app
60.06,JPY,2026-03-31T08:59:40Z,dev_f2d83d379d,4.174.97.19,JP,RuPay,mobile_app
1445.6,INR,2026-04-28T05:08:57Z,dev_fb999c593a,75.122.127.26,IN,RuPay,pos_terminal
12.16,USD,2026-05-25T03:31:58Z,dev_22f900d27b,10.112.185.8,US,Visa,pos_terminal
194.92,GBP,2026-05-24T14:56:21Z,dev_cbe7bc3d2d,106.183.147.47,GB,RuPay,mobile_app
18.8,USD,2026-05-05T15:26:35Z,dev_f3ca132e6c,42.85.158.127,US,Visa,pos_terminal
21.64,AUD,2026-01-08T16:42:17Z,dev_00c419a48d,74.0.105.156,AU,Amex,pos_terminal
49.73,JPY,2026-03-15T00:17:32Z,dev_7279523204,207.30.182.10,JP,RuPay,web_checkout
32.06,GBP,2026-01-06T22:06:30Z,dev_f0df0252c7,63.192.156.136,GB,Mastercard,mobile_app
128.84,JPY,2026-06-06T09:58:31Z,dev_5e5fb5a917,111.177.55.170,JP,Mastercard,api
86.62,GBP,2026-03-19T07:57:00Z,dev_5e7cf981cb,129.205.79.17,GB,Visa,pos_terminal
56.87,EUR,2026-01-05T17:05:00Z,dev_2504633da0,168.236.231.236,DE,Visa,api
5154.4,INR,2026-05-07T08:33:26Z,dev_9ac986c2be,165.52.63.15,IN,Mastercard,web_checkout
116.23,EUR,2026-03-06T19:19:18Z,dev_62c18c9420,40.169.120.214,DE,Visa,web_checkout
69.78,AUD,2026-02-23T10:07:07Z,dev_8583a31c26,4.215.44.31,AU,RuPay,web_checkout
28.92,EUR,2026-03-01T01:16:19Z,dev_5a48e5d652,115.43.126.161,DE,RuPay,web_checkout
184.03,AUD,2026-01-07T00:06:42Z,dev_981807d78a,163.150.13.10,AU,RuPay,api
32.88,AUD,2026-04-30T12:01:22Z,dev_7716242e75,93.128.73.168,AU,Amex,mobile_app
114.92,GBP,2026-01-29T02:10:39Z,dev_9b750b8584,63.110.43.135,GB,Mastercard,web_checkout
20.03,GBP,2026-04-14T09:03:23Z,dev_5278054437,192.161.26.169,GB,Visa,pos_terminal
273.38,USD,2026-03-03T05:56:56Z,dev_6f9a744de2,28.73.124.217,US,Mastercard,pos_terminal
5837.6,INR,2026-01-02T04:54:28Z,dev_6da3c4e7b1,91.48.63.35,IN,Visa,web_checkout
50.94,EUR,2026-03-09T17:26:06Z,dev_62a94cff38,206.242.138.108,DE,RuPay,api
9741.6,INR,2026-06-18T10:43:48Z,dev_c8c654349a,212.188.106.239,IN,Mastercard,mobile_app
56.42,AUD,2026-05-24T06:40:02Z,dev_a8d68f11b8,100.85.92.152,AU,Amex,api
7597.6,INR,2026-05-17T12:51:00Z,dev_af19167e75,47.134.40.154,IN,Amex,web_checkout
14.18,GBP,2026-04-03T10:10:25Z,dev_d3908f7146,110.47.162.230,GB,Visa,api
259.81,USD,2026-02-09T10:17:57Z,dev_12111ca8bf,28.171.46.125,US,Visa,mobile_app
128.26,EUR,2026-04-02T20:55:44Z,dev_b0ad67b830,52.157.182.47,DE,Visa,mobile_app
864.8,JPY,2026-03-06T22:13:41Z,dev_cf34a02d02,22.188.21.207,JP,Amex,api
19.04,USD,2026-06-27T00:09:04Z,dev_27c63615e2,160.4.75.87,US,Mastercard,web_checkout
34.66,USD,2026-01-15T05:45:04Z,dev_eb3573ada8,99.91.8.63,US,Visa,mobile_app
109.89,AUD,2026-04-02T10:09:34Z,dev_56d54c399a,25.102.228.141,AU,Amex,mobile_app
30.75,GBP,2026-06-13T15:51:48Z,dev_9a73c3ce81,54.14.12.111,GB,RuPay,api
33.29,USD,2026-02-03T17:00:44Z,dev_907fbf43c5,132.23.124.122,US,Mastercard,mobile_app
9512.8,INR,2026-01-16T08:04:41Z,dev_dc495cae60,194.220.75.114,IN,RuPay,api
15.09,JPY,2026-05-11T23:35:49Z,dev_98a94484de,85.246.174.189,JP,RuPay,mobile_app
80.06,JPY,2026-05-17T18:45:41Z,dev_01e694521c,185.39.2.128,JP,Amex,mobile_app
75.41,EUR,2026-05-21T10:25:57Z,dev_35d29998f3,202.70.171.220,DE,Amex,mobile_app
15.2,JPY,2026-04-02T09:30:03Z,dev_58694eace1,31.130.9.14,JP,Mastercard,api
200.89,USD,2026-06-10T02:21:58Z,dev_638b898550,70.227.198.63,US,Mastercard,web_checkout
10811.2,INR,2026-01-24T22:35:49Z,dev_7a81b7a225,208.108.148.60,IN,RuPay,mobile_app
125.72,GBP,2026-03-29T03:21:07Z,dev_91bfc174fc,90.182.3.212,GB,Visa,web_checkout
15253.6,INR,2026-05-31T17:38:07Z,dev_a0fea00016,109.101.88.111,IN,Amex,api
32.99,GBP,2026-06-01T18:10:18Z,dev_40e749a87e,163.94.158.172,GB,Visa,mobile_app
115.18,JPY,2026-05-02T10:31:24Z,dev_28e9fa6dc6,196.151.202.40,JP,RuPay,web_checkout
58.61,EUR,2026-01-12T21:47:40Z,dev_3a0754b925,22.63.124.95,DE,Visa,api
57.04,EUR,2026-03-29T08:22:06Z,dev_1ce159cdd8,195.11.40.190,DE,RuPay,web_checkout
50.92,GBP,2026-05-27T16:44:41Z,dev_b82e122d90,57.150.190.109,GB,RuPay,mobile_app
22.51,EUR,2026-01-08T08:03:12Z,dev_1d5350dc7a,105.161.170.125,DE,Mastercard,mobile_app
22.17,AUD,2026-01-30T09:30:13Z,dev_7d35809aa9,148.45.176.132,AU,Amex,pos_terminal
