transaction_id,amount,timestamp,device_id,ip_address,country,brand,currency,merchant_id,merchant_category,user_id,is_fraud
T0007822,90.67,2026-07-24T14:03:27Z,DEV_51ac60ed3ba9,190.116.254.153,AU,Amex,AUD,M2787,Restaurant,U47494,0
T0007823,20.47,2026-07-01T15:15:37Z,DEV_eb1983a94ed0,88.232.61.254,CA,Amex,CAD,M7804,E-commerce,U75588,0
T0007824,31.74,2026-07-23T01:29:13Z,DEV_5aedd77a59c2,205.194.234.12,AU,Amex,AUD,M6936,Healthcare,U32021,0
T0007825,87.03,2026-07-07T02:17:31Z,DEV_d77d3afb05d0,149.37.213.90,SG,RuPay,SGD,M6741,Restaurant,U57810,0
T0007826,4293.6,2026-07-01T03:43:59Z,DEV_48db139306bd,132.254.33.227,IN,Visa,INR,M6314,Travel,U50038,1
T0007827,31.65,2026-07-15T01:09:47Z,DEV_032fd3bb579c,104.195.203.40,AE,Mastercard,AED,M3614,Restaurant,U58052,0
T0007828,185.66,2026-07-18T03:13:27Z,DEV_30f0f251906a,70.70.151.186,SG,Mastercard,SGD,M6189,Fuel,U69546,0
T0007829,58.0,2026-07-17T07:11:57Z,DEV_ddcac5a3cbba,169.28.159.174,AU,Amex,AUD,M8562,Entertainment,U30781,0
T0007830,30.27,2026-07-27T07:12:26Z,DEV_c4986e33c278,101.133.46.126,JP,Mastercard,JPY,M3241,Grocery,U77106,0
T0007831,23.95,2026-07-21T08:02:42Z,DEV_b1b72ddbdab7,32.180.245.162,AU,Visa,AUD,M1281,Fuel,U23883,0
T0007832,21.07,2026-07-04T08:47:09Z,DEV_b83ccd15961a,62.135.194.148,US,Visa,USD,M7714,Entertainment,U77485,0
T0007833,21.95,2026-07-26T18:10:21Z,DEV_abf150fa228f,103.145.127.61,FR,RuPay,EUR,M5519,Healthcare,U77126,0
T0007834,233.42,2026-07-09T21:03:44Z,DEV_fe745b93c2e3,43.23.217.22,CA,Visa,CAD,M7565,Entertainment,U14251,0
T0007835,8.11,2026-07-13T23:54:45Z,DEV_55687fb489b0,194.69.144.170,AE,Visa,AED,M5966,Entertainment,U43362,0
T0007836,91.46,2026-07-15T16:25:34Z,DEV_7311495f0a32,35.61.161.115,AE,Amex,AED,M1229,E-commerce,U63773,0
T0007837,54.05,2026-07-18T11:23:03Z,DEV_e988cd876dad,53.113.196.6,AE,Visa,AED,M3802,Electronics,U63717,0
T0007838,21.45,2026-07-27T23:05:13Z,DEV_f509d3e91e31,118.10.0.21,DE,Visa,EUR,M6006,Restaurant,U46308,0
T0007839,49.21,2026-07-26T18:58:26Z,DEV_770b54c2d22b,147.176.26.213,FR,Mastercard,EUR,M9476,Electronics,U50455,0
T0007840,28.86,2026-07-30T21:49:11Z,DEV_b30ba7131696,219.208.4.69,AU,Amex,AUD,M4593,Healthcare,U52738,0
T0007841,11.42,2026-07-21T22:23:01Z,DEV_6d39778eab1d,62.66.36.202,AU,Visa,AUD,M3621,Grocery,U68134,0
T0007842,22.81,2026-07-28T11:06:00Z,DEV_1c871516876f,215.49.167.14,US,RuPay,USD,M1406,Healthcare,U99464,0
T0007843,66.6,2026-07-24T11:23:37Z,DEV_c1cb269c9ff2,182.138.185.163,US,RuPay,USD,M9251,Electronics,U92239,0
T0007844,25.38,2026-07-10T18:53:05Z,DEV_4526aefe09d8,173.48.33.100,JP,Visa,JPY,M9371,Grocery,U23782,0
T0007845,21.78,2026-07-05T08:30:44Z,DEV_a12fa45ba586,117.154.111.57,IN,Mastercard,INR,M8580,Fuel,U19173,0
T0007846,18.94,2026-07-03T23:21:47Z,DEV_1190a34c0982,47.59.36.12,AU,Visa,AUD,M2613,Healthcare,U81223,0
T0007847,39.61,2026-07-04T17:20:27Z,DEV_b0e44d344aea,14.155.186.4,CA,RuPay,CAD,M7489,Grocery,U87174,0
T0007848,24.67,2026-07-26T16:09:26Z,DEV_e47cdb7fe657,159.58.218.40,GB,Amex,GBP,M2720,Travel,U71625,0
T0007849,66.17,2026-07-24T23:56:22Z,DEV_8821a944d91a,136.204.42.110,FR,Amex,EUR,M6641,Restaurant,U26874,0
T0007850,39.01,2026-07-27T18:40:30Z,DEV_1f67c598b2d6,205.91.111.209,IN,RuPay,INR,M9199,Healthcare,U56598,0
T0007851,43.05,2026-07-19T09:20:26Z,DEV_b235d675c59c,180.61.126.136,FR,RuPay,EUR,M1044,Restaurant,U52112,0
T0007852,77.61,2026-07-21T13:17:52Z,DEV_69a05e83edea,170.117.141.84,IN,Visa,INR,M2535,Fuel,U21327,0
T0007853,68.45,2026-07-16T08:56:47Z,DEV_4a3058adada4,37.3.35.252,AU,Visa,AUD,M7742,Entertainment,U96731,0
T0007854,28.02,2026-07-20T23:02:12Z,DEV_0e3e4948f124,132.45.8.161,AE,RuPay,AED,M1166,Utilities,U16666,0
T0007855,107.58,2026-07-20T10:20:26Z,DEV_eb2bc62aa2c1,210.94.219.159,GB,Visa,GBP,M4993,Entertainment,U75022,0
T0007856,92.0,2026-07-15T01:55:19Z,DEV_d4172dad9114,233.232.77.188,AU,Visa,AUD,M8883,Fuel,U15589,0
T0007857,31.59,2026-07-01T03:16:27Z,DEV_d1cb58d7cdba,61.6.181.66,AU,Visa,AUD,M8882,Fuel,U17111,0
T0007858,52.33,2026-07-25T15:34:27Z,DEV_ab068908e7a9,78.67.146.8,US,RuPay,USD,M3963,Entertainment,U42834,0
T0007859,25.99,2026-07-12T05:12:22Z,DEV_c031ed51b326,235.183.4.33,US,Amex,USD,M4224,Travel,U15781,0
T0007860,16.73,2026-07-17T20:52:35Z,DEV_800d23fbe8c9,69.117.145.204,CA,Mastercard,CAD,M2340,Utilities,U40551,0
T0007861,65.86,2026-07-24T14:30:23Z,DEV_71694463f6b2,41.11.28.161,AU,Amex,AUD,M3142,Healthcare,U24584,0
T0007862,22.8,2026-07-18T22:55:35Z,DEV_0d28b4cc6b15,234.5.118.110,JP,Mastercard,JPY,M1788,Grocery,U98110,0
T0007863,43.63,2026-07-20T21:47:19Z,DEV_9436e5555908,68.44.63.64,JP,RuPay,JPY,M4428,Entertainment,U47916,0
T0007864,24.95,2026-07-13T17:48:27Z,DEV_2d352a178104,134.227.204.56,SG,Mastercard,SGD,M6585,Fashion,U24051,0
T0007865,82.41,2026-07-02T04:57:19Z,DEV_6f055c7a3f99,80.78.71.190,AE,Visa,AED,M7918,Fuel,U94058,0
T0007866,144.99,2026-07-22T01:48:01Z,DEV_0661e7533df2,244.181.134.232,FR,Visa,EUR,M3537,E-commerce,U21862,0
T0007867,68.2,2026-07-25T05:52:07Z,DEV_1a3d673e820e,141.207.232.200,DE,Mastercard,EUR,M9741,Entertainment,U53561,0
T0007868,17.84,2026-07-13T16:57:17Z,DEV_01e9eeea6e23,81.120.234.66,SG,Mastercard,SGD,M2264,Entertainment,U17290,0
T0007869,14.16,2026-07-16T05:23:36Z,DEV_17ff7bd8a37e,167.112.130.145,DE,Visa,EUR,M3800,E-commerce,U31606,0
T0007870,64.02,2026-07-17T11:20:27Z,DEV_857b93f02b12,130.204.202.23,CA,RuPay,CAD,M7333,Grocery,U16216,0
T0007871,26.82,2026-07-16T09:06:30Z,DEV_117fd7446ee5,37.62.88.35,AU,Mastercard,AUD,M2250,Utilities,U35265,0
T0007872,36.98,2026-07-18T05:06:41Z,DEV_1662a34af2d1,128.192.176.109,DE,Visa,EUR,M1619,Utilities,U90341,0
T0007873,123.59,2026-07-26T15:48:45Z,DEV_8a7f05c52e5a,135.238.208.213,JP,Visa,JPY,M2323,Grocery,U93216,0
T0007874,98.08,2026-07-21T08:33:42Z,DEV_9ce832204924,25.82.235.139,JP,RuPay,JPY,M9501,Entertainment,U11057,0
T0007875,39.34,2026-07-03T13:18:04Z,DEV_9a96d42c82d8,6.249.238.51,IN,RuPay,INR,M4025,Fuel,U11096,0
T0007876,17.98,2026-07-20T02:53:47Z,DEV_0cafd424b99e,154.97.56.82,DE,RuPay,EUR,M8303,Healthcare,U33913,0
T0007877,8.4,2026-07-19T12:57:00Z,DEV_d86f942620e7,139.47.52.246,AE,Amex,AED,M3813,E-commerce,U27022,0
T0007878,32.21,2026-07-11T02:24:09Z,DEV_1f75af1da17e,196.26.248.13,SG,Amex,SGD,M2672,Electronics,U44210,0
T0007879,118.81,2026-07-09T16:09:35Z,DEV_8dd696888bb7,101.89.61.57,AE,Amex,AED,M4809,Travel,U62364,0
T0007880,29.39,2026-07-18T04:50:15Z,DEV_328b7802cc00,60.251.42.204,DE,Visa,EUR,M9882,Fuel,U13692,0
T0007881,34.71,2026-07-02T18:36:12Z,DEV_61426729eb14,43.177.31.234,IN,Visa,INR,M8351,Fashion,U58765,0
T0007882,115.56,2026-07-23T14:37:40Z,DEV_1c2e359c944b,27.239.91.253,FR,Visa,EUR,M6269,Utilities,U18844,0
T0007883,23.56,2026-07-29T04:07:50Z,DEV_0c6955c9b0c1,177.200.245.4,AU,RuPay,AUD,M5935,Travel,U72001,0
T0007884,58.71,2026-07-30T14:14:04Z,DEV_1621b3b6c20e,245.43.50.213,JP,Visa,JPY,M5981,Utilities,U21262,0
T0007885,22.47,2026-07-12T14:46:57Z,DEV_ce1cdf1bafc7,59.225.93.112,JP,Mastercard,JPY,M6661,Fashion,U96016,0
T0007886,21.44,2026-07-12T17:52:08Z,DEV_973894fa7e78,91.22.139.90,FR,Visa,EUR,M1074,Fashion,U30174,0
T0007887,33.74,2026-07-05T19:41:51Z,DEV_91decde017c6,168.165.121.90,AE,RuPay,AED,M1451,Travel,U14445,0
T0007888,35.44,2026-07-27T18:01:09Z,DEV_4d01d89b4362,88.40.186.91,SG,Visa,SGD,M3978,Utilities,U95235,0
T0007889,60.1,2026-07-11T18:15:50Z,DEV_9d2e39db2fe9,180.82.174.92,SG,Mastercard,SGD,M9366,Fuel,U84971,0
T0007890,4502.26,2026-07-02T15:15:46Z,DEV_31f6b4bd0d90,94.75.169.194,GB,Amex,GBP,M7498,Entertainment,U43301,1
T0007891,52.18,2026-07-07T15:39:25Z,DEV_42a2e8414bdc,224.186.93.66,AU,Mastercard,AUD,M6518,Electronics,U11341,0
T0007892,157.3,2026-07-09T16:03:33Z,DEV_9eb3aa34b972,127.191.192.51,DE,RuPay,EUR,M7766,Utilities,U32312,0
T0007893,29.04,2026-07-16T22:55:28Z,DEV_32e923f29199,3.29.78.141,GB,Mastercard,GBP,M6239,Fuel,U34977,0
T0007894,49.82,2026-07-26T04:37:35Z,DEV_04cc9cb1542b,177.43.132.27,DE,Amex,EUR,M5465,Entertainment,U48732,0
T0007895,83.46,2026-07-13T23:55:43Z,DEV_7cdbbba7b048,219.107.3.194,GB,Visa,GBP,M9184,Fashion,U93269,0
T0007896,21.17,2026-07-10T07:54:09Z,DEV_bf76cf30a094,196.151.11.71,GB,RuPay,GBP,M3662,Utilities,U21530,0
T0007897,132.6,2026-07-29T16:44:16Z,DEV_e1c85a771e37,56.213.230.101,US,Mastercard,USD,M8500,Healthcare,U46041,0
T0007898,29.24,2026-07-30T12:30:32Z,DEV_93b73b7d9d87,11.140.217.201,JP,Mastercard,JPY,M2376,Electronics,U96355,0
T0007899,108.4,2026-07-21T17:27:47Z,DEV_059dd1f10317,163.244.56.91,DE,Amex,EUR,M4108,Grocery,U67521,0
T0007900,73.2,2026-07-22T07:52:12Z,DEV_6c01823afb81,119.195.105.73,JP,Mastercard,JPY,M8941,E-commerce,U64765,0
T0007901,37.54,2026-07-08T08:47:11Z,DEV_0482249a3aa0,74.113.28.222,JP,Mastercard,JPY,M8807,Travel,U14663,0
T0007902,19.53,2026-07-30T01:06:52Z,DEV_746105001d38,35.3.127.66,IN,Visa,INR,M7059,Fuel,U76984,0
T0007903,58.14,2026-07-16T23:34:46Z,DEV_d34be004caa0,197.52.207.236,FR,Mastercard,EUR,M6787,Healthcare,U95971,0
T0007904,20.58,2026-07-23T00:58:42Z,DEV_88695ec503d1,233.219.164.142,GB,RuPay,GBP,M4870,Fuel,U47416,0
T0007905,28.36,2026-07-08T20:06:26Z,DEV_87e365161c67,141.1.237.221,GB,Mastercard,GBP,M1500,Restaurant,U49459,0
T0007906,33.66,2026-07-01T14:02:38Z,DEV_732cb54d0ac4,69.253.131.244,US,Visa,USD,M5494,Travel,U61540,0
T0007907,25.1,2026-07-30T08:10:19Z,DEV_34bbe92479e7,215.241.142.170,GB,RuPay,GBP,M4970,Fashion,U35873,0
T0007908,29.17,2026-07-13T21:27:31Z,DEV_04408b9ae400,221.11.172.17,GB,Visa,GBP,M9011,Travel,U60266,0
T0007909,28.25,2026-07-17T08:01:21Z,DEV_1a3f309540cb,173.186.161.119,SG,Mastercard,SGD,M5722,Fashion,U83253,0
T0007910,57.85,2026-07-18T16:40:39Z,DEV_0dbd102a6e60,94.79.107.89,DE,RuPay,EUR,M5100,Grocery,U23940,0
T0007911,38.96,2026-07-05T12:40:02Z,DEV_7be476e0ed26,13.151.67.23,US,RuPay,USD,M2795,Electronics,U61677,0
T0007912,78.91,2026-07-13T19:28:13Z,DEV_2b36b374b97a,190.148.250.232,SG,Mastercard,SGD,M7541,Healthcare,U60254,0
T0007913,69.8,2026-07-01T13:06:40Z,DEV_2b8b391e6ce3,47.29.71.197,FR,RuPay,EUR,M3319,Healthcare,U46661,0
T0007914,19.06,2026-07-03T21:28:18Z,DEV_3b78051f0e80,148.235.83.75,IN,Mastercard,INR,M3306,Restaurant,U70338,0
T0007915,66.43,2026-07-24T08:08:03Z,DEV_8f80d782ee81,206.40.251.132,SG,Amex,SGD,M5890,Restaurant,U19797,0
T0007916,79.54,2026-07-22T03:40:51Z,DEV_6e0dac6a0bf8,82.1.42.235,AU,Mastercard,AUD,M6237,Grocery,U39214,0
T0007917,53.39,2026-07-18T01:25:59Z,DEV_2e7a26fc0aa2,69.144.9.135,DE,RuPay,EUR,M9392,E-commerce,U70498,0
T0007918,7.17,2026-07-01T13:44:48Z,DEV_d0718655a149,44.81.73.248,IN,Amex,INR,M6394,Healthcare,U18813,0
T0007919,4576.64,2026-07-19T06:02:41Z,DEV_8ec7b437efec,131.208.35.226,SG,RuPay,SGD,M6169,Electronics,U56085,1
T0007920,34.97,2026-07-26T10:45:28Z,DEV_760bf6f5d6f6,112.243.187.116,AU,Visa,AUD,M7081,Grocery,U70968,0
T0007921,236.1,2026-07-25T11:43:27Z,DEV_856bc7037cab,171.249.195.96,US,Amex,USD,M3541,Utilities,U59398,0
T0007922,73.65,2026-07-13T09:02:58Z,DEV_53a1bdfacf16,146.186.139.60,GB,Mastercard,GBP,M3151,E-commerce,U75507,0
T0007923,17.96,2026-07-23T04:45:16Z,DEV_77ccd62524ab,82.43.188.251,JP,Amex,JPY,M2043,Healthcare,U58577,0
T0007924,82.47,2026-07-15T11:31:51Z,DEV_dd39c5b5798b,157.59.245.34,FR,Mastercard,EUR,M3288,Travel,U87624,0
T0007925,19.2,2026-07-11T00:42:09Z,DEV_c8c9a775a357,8.189.20.26,US,Amex,USD,M4774,E-commerce,U74793,0
T0007926,45.36,2026-07-28T17:59:19Z,DEV_b4cdcfba8eca,240.158.129.188,JP,Mastercard,JPY,M9508,Healthcare,U57515,0
T0007927,94.69,2026-07-02T11:08:28Z,DEV_fa810bf510ec,94.249.96.203,JP,RuPay,JPY,M8725,E-commerce,U57240,0
T0007928,81.16,2026-07-26T20:50:20Z,DEV_8d0a2d485cbe,135.70.225.59,GB,Visa,GBP,M1668,Restaurant,U55087,0
T0007929,36.55,2026-07-09T09:01:12Z,DEV_6bcfc124339e,148.152.208.147,FR,Amex,EUR,M9948,Entertainment,U35858,0
T0007930,7.3,2026-07-01T01:43:00Z,DEV_60669512dd52,231.112.82.131,SG,Mastercard,SGD,M7528,Restaurant,U13097,0
T0007931,43.42,2026-07-06T20:33:00Z,DEV_54b380252fe4,23.214.2.178,AU,Mastercard,AUD,M9243,Travel,U46906,0
T0007932,90.08,2026-07-13T02:27:06Z,DEV_16285988d86d,182.148.119.222,JP,Amex,JPY,M6054,Fashion,U80996,0
T0007933,61.52,2026-07-12T15:10:53Z,DEV_a2a6ed184de7,241.180.183.7,US,Visa,USD,M3860,Healthcare,U39859,0
T0007934,44.67,2026-07-15T21:03:51Z,DEV_422e9fa50ffc,253.146.58.118,US,Amex,USD,M1860,Travel,U96583,0
T0007935,159.95,2026-07-08T09:58:23Z,DEV_f0a1057163a0,0.194.51.15,US,Visa,USD,M9289,Restaurant,U63868,0
T0007936,59.44,2026-07-01T00:17:27Z,DEV_e0b9d597be58,34.234.47.135,AE,RuPay,AED,M3738,Electronics,U99879,0
T0007937,33.68,2026-07-17T07:29:55Z,DEV_c29d74c9ebfe,41.223.113.86,AE,Amex,AED,M9459,Travel,U27814,0
T0007938,65.22,2026-07-07T06:35:58Z,DEV_9cfe1ac51acd,95.172.182.179,FR,Visa,EUR,M9055,Restaurant,U63187,0
T0007939,51.75,2026-07-22T21:30:01Z,DEV_c7ef54349992,28.22.26.28,US,Mastercard,USD,M4461,Grocery,U11823,0
T0007940,32.68,2026-07-29T07:27:44Z,DEV_b5541d7219d3,213.94.125.244,US,Amex,USD,M5274,Fuel,U15098,0
T0007941,225.85,2026-07-27T21:29:25Z,DEV_b493c3592dce,130.124.110.214,DE,Visa,EUR,M4473,Fashion,U46343,0
T0007942,35.43,2026-07-28T09:19:57Z,DEV_1f8742e5675d,76.138.206.140,FR,Amex,EUR,M8437,E-commerce,U91379,0
T0007943,184.3,2026-07-20T16:09:24Z,DEV_d2d2038e0894,166.233.234.83,IN,Visa,INR,M7726,Entertainment,U97371,0
T0007944,33.55,2026-07-09T22:38:04Z,DEV_6da1ac33d99b,111.122.156.199,FR,Mastercard,EUR,M2319,E-commerce,U77228,0
T0007945,61.53,2026-07-19T13:13:49Z,DEV_62e3f0514af9,139.6.73.245,JP,RuPay,JPY,M7069,Utilities,U78112,0
T0007946,38.3,2026-07-20T02:57:20Z,DEV_6464dbc1a03e,110.36.210.21,DE,Visa,EUR,M6302,Restaurant,U48847,0
T0007947,87.13,2026-07-15T12:58:21Z,DEV_321164600b73,7.200.235.251,DE,Mastercard,EUR,M9773,Electronics,U35826,0
T0007948,68.88,2026-07-06T13:08:27Z,DEV_a339e0504718,171.97.64.210,AU,Mastercard,AUD,M3919,Utilities,U96000,0
T0007949,2835.23,2026-07-08T15:11:59Z,DEV_3610a4ab1248,115.80.126.89,US,Mastercard,USD,M5896,Travel,U46528,1
T0007950,25.38,2026-07-08T13:34:39Z,DEV_0760c9903195,254.117.206.231,AU,Mastercard,AUD,M3609,Fashion,U13842,0
T0007951,105.41,2026-07-13T15:53:36Z,DEV_ff005890de97,166.27.241.131,AE,Visa,AED,M5008,Entertainment,U59726,0
T0007952,15.0,2026-07-26T07:42:03Z,DEV_9a74dd34bf34,92.175.250.13,CA,Amex,CAD,M3398,Utilities,U89790,0
T0007953,26.04,2026-07-05T15:12:30Z,DEV_1c9598d8638f,238.2.101.189,US,Mastercard,USD,M3758,Entertainment,U73261,0
T0007954,52.49,2026-07-18T21:24:10Z,DEV_09a45845316d,197.90.213.84,SG,Amex,SGD,M3573,Fashion,U20120,0
T0007955,44.94,2026-07-01T13:06:36Z,DEV_8fa81d13fe37,42.217.189.185,JP,Visa,JPY,M6245,Fuel,U83849,0
T0007956,19.18,2026-07-12T22:34:09Z,DEV_db552faa8127,13.246.90.43,AE,Visa,AED,M3012,Grocery,U59357,0
T0007957,65.02,2026-07-15T15:17:02Z,DEV_f7a2f562183b,144.195.22.155,GB,Visa,GBP,M8657,Restaurant,U77264,0
T0007958,41.9,2026-07-01T22:54:41Z,DEV_b90972ce6810,118.57.217.171,US,Visa,USD,M1217,Grocery,U27143,0
T0007959,15.36,2026-07-29T08:10:16Z,DEV_b97027e6b7c3,55.155.106.77,AE,Amex,AED,M1020,Utilities,U77003,0
T0007960,75.94,2026-07-12T19:57:51Z,DEV_4752a1d7c8e2,95.190.107.188,GB,Visa,GBP,M2475,Electronics,U99695,0
T0007961,53.99,2026-07-07T22:23:43Z,DEV_319611999e3d,119.190.97.82,SG,RuPay,SGD,M2354,Electronics,U70963,0
T0007962,19.53,2026-07-10T14:48:51Z,DEV_def05a50adf8,218.252.22.15,CA,RuPay,CAD,M7238,Healthcare,U94888,0
T0007963,171.87,2026-07-29T20:26:21Z,DEV_f944815ea2e5,174.237.14.82,DE,Amex,EUR,M6609,Fuel,U54833,0
T0007964,1525.37,2026-07-22T00:32:55Z,DEV_107dc1884900,47.21.158.31,US,Visa,USD,M7997,E-commerce,U44854,1
T0007965,116.14,2026-07-13T23:26:05Z,DEV_0b52998c8326,94.50.37.7,CA,Visa,CAD,M5573,E-commerce,U22716,0
T0007966,59.97,2026-07-02T00:00:53Z,DEV_750eb5683a86,187.153.34.184,SG,RuPay,SGD,M8867,Healthcare,U84139,0
T0007967,29.36,2026-07-16T11:37:23Z,DEV_4413844371f9,200.95.138.8,AU,Mastercard,AUD,M1385,Fashion,U26953,0
T0007968,47.35,2026-07-23T05:21:42Z,DEV_81a858892f39,170.184.226.194,GB,Visa,GBP,M9061,Fashion,U30207,0
T0007969,9.25,2026-07-19T20:10:24Z,DEV_161813de4bf6,87.27.47.9,SG,Mastercard,SGD,M4422,Utilities,U58896,0
T0007970,23.29,2026-07-21T10:47:30Z,DEV_88c8562668b9,40.21.83.37,CA,RuPay,CAD,M9034,Fuel,U24778,0
T0007971,27.46,2026-07-29T13:30:11Z,DEV_c39797e8c25d,84.3.112.7,GB,Mastercard,GBP,M6596,Travel,U54120,0
T0007972,56.14,2026-07-29T18:21:25Z,DEV_ad7ba795c1b9,221.249.8.96,GB,Mastercard,GBP,M2730,Electronics,U54352,0
T0007973,71.68,2026-07-05T12:42:32Z,DEV_d78d36dd1d30,139.95.109.74,US,Amex,USD,M8931,Travel,U84313,0
T0007974,2971.5,2026-07-03T09:45:25Z,DEV_fae5a158a041,187.168.132.11,GB,Visa,GBP,M9271,Grocery,U68212,1
T0007975,53.25,2026-07-11T17:07:34Z,DEV_713bdd06aa82,135.3.196.182,US,Visa,USD,M2642,Fuel,U23289,0
T0007976,15.1,2026-07-12T05:46:55Z,DEV_160e0285f914,102.56.163.233,GB,Visa,GBP,M4132,E-commerce,U39717,0
T0007977,14.31,2026-07-09T04:26:01Z,DEV_890e7cb49414,102.230.109.24,FR,Visa,EUR,M5081,Entertainment,U47587,0
T0007978,55.4,2026-07-30T11:13:58Z,DEV_d1a80e963ee7,0.144.43.204,AE,RuPay,AED,M3561,Fuel,U38328,0
T0007979,43.83,2026-07-14T03:16:14Z,DEV_40373b9c7c9d,68.160.10.220,JP,Visa,JPY,M2328,E-commerce,U89239,0
T0007980,97.24,2026-07-17T00:52:45Z,DEV_b090196486e4,158.132.216.30,GB,Mastercard,GBP,M1984,Fuel,U33205,0
T0007981,54.33,2026-07-29T00:52:26Z,DEV_358b1224b05f,192.226.7.118,US,Amex,USD,M1557,Grocery,U53016,0
T0007982,40.98,2026-07-14T11:52:15Z,DEV_43a587a52a4c,56.31.69.62,IN,Amex,INR,M2722,Grocery,U27999,0
T0007983,30.59,2026-07-12T21:49:12Z,DEV_41e264a01998,241.236.71.12,JP,Amex,JPY,M5808,Fuel,U99429,0
T0007984,78.45,2026-07-11T05:07:34Z,DEV_48d0a641e470,237.155.202.171,FR,Amex,EUR,M9723,Travel,U44713,0
T0007985,77.24,2026-07-19T15:15:46Z,DEV_3e26d54a8992,202.248.8.107,SG,Mastercard,SGD,M2337,Healthcare,U45246,0
T0007986,114.47,2026-07-06T13:21:34Z,DEV_983a6a56c947,129.215.227.118,AE,RuPay,AED,M6281,Healthcare,U95782,0
T0007987,4855.21,2026-07-11T19:45:39Z,DEV_70b09189f442,210.68.158.144,US,RuPay,USD,M4966,Fashion,U95028,1
T0007988,6.5,2026-07-15T11:16:44Z,DEV_3d3a2387c127,46.60.239.224,AE,Mastercard,AED,M2303,Grocery,U18654,0
T0007989,49.66,2026-07-21T09:20:07Z,DEV_17b0c3c40e1b,136.20.243.170,JP,Visa,JPY,M4386,Electronics,U28997,0
T0007990,32.77,2026-07-05T02:20:36Z,DEV_588cc43ebb0c,71.113.20.129,JP,Visa,JPY,M6186,Electronics,U37442,0
T0007991,20.99,2026-07-03T18:02:16Z,DEV_e5e5a80f130a,84.132.211.212,DE,RuPay,EUR,M2686,Grocery,U46083,0
T0007992,82.86,2026-07-19T23:54:34Z,DEV_282a80d49ece,115.208.216.36,GB,RuPay,GBP,M3047,Restaurant,U97950,0
T0007993,26.97,2026-07-14T14:49:12Z,DEV_157ceed6d7cc,247.3.213.35,AU,Visa,AUD,M1426,Restaurant,U15404,0
T0007994,156.3,2026-07-25T15:52:25Z,DEV_f94ec6f262e1,205.63.75.116,IN,Visa,INR,M7657,Travel,U72106,0
T0007995,28.37,2026-07-12T02:23:11Z,DEV_02b947054dbe,182.32.22.64,FR,Mastercard,EUR,M3585,Travel,U56758,0
T0007996,34.61,2026-07-23T14:13:08Z,DEV_3837fd355436,70.77.210.14,IN,Mastercard,INR,M3108,Travel,U89296,0
T0007997,38.88,2026-07-20T15:32:43Z,DEV_c826b03de66d,31.171.30.195,AE,Visa,AED,M5569,Electronics,U85423,0
T0007998,53.22,2026-07-20T05:22:06Z,DEV_84eb0f6ed652,64.142.213.211,JP,Amex,JPY,M9250,E-commerce,U34457,0
T0007999,258.51,2026-07-03T21:22:26Z,DEV_6cde9ddff917,127.163.66.25,DE,Mastercard,EUR,M7296,Fuel,U46048,0
T0008000,69.29,2026-07-16T10:32:33Z,DEV_8900fee04a3d,53.209.109.213,JP,Visa,JPY,M7845,Fashion,U34936,0
T0008001,30.61,2026-07-20T19:36:03Z,DEV_952ec88e9306,117.93.32.120,AU,Visa,AUD,M3388,Travel,U25876,0
T0008002,107.84,2026-07-17T22:53:01Z,DEV_5d5271942636,144.125.88.69,JP,Mastercard,JPY,M5862,Fuel,U97139,0
T0008003,138.38,2026-07-28T06:43:51Z,DEV_36423bd0e3b9,75.64.93.196,IN,RuPay,INR,M5096,Healthcare,U70461,0
T0008004,16.26,2026-07-30T11:07:15Z,DEV_037a7ad193a2,237.40.86.212,FR,Visa,EUR,M7022,Healthcare,U46244,0
T0008005,30.36,2026-07-06T19:53:17Z,DEV_b2dc06a1f41f,169.150.165.31,JP,RuPay,JPY,M4007,Utilities,U40269,0
T0008006,76.68,2026-07-22T05:58:46Z,DEV_662a76517f80,134.215.214.58,GB,Visa,GBP,M3523,Fuel,U42603,0
T0008007,15.35,2026-07-08T06:36:11Z,DEV_541e28b4bd3b,30.137.221.157,AU,Mastercard,AUD,M7864,E-commerce,U80149,0
T0008008,55.3,2026-07-08T23:11:09Z,DEV_522a99692fdc,83.236.27.100,JP,Mastercard,JPY,M7357,Fuel,U16776,0
T0008009,52.92,2026-07-24T23:50:35Z,DEV_a17c0628d821,91.87.0.112,AE,Amex,AED,M5009,Travel,U49614,0
T0008010,1255.93,2026-07-05T20:00:56Z,DEV_b702a4fd1d1e,152.137.53.205,GB,Visa,GBP,M8435,Utilities,U87576,1
T0008011,62.55,2026-07-28T11:53:10Z,DEV_85ad2131c27e,218.157.111.185,AE,Amex,AED,M5092,Entertainment,U99658,0
T0008012,79.42,2026-07-21T22:22:03Z,DEV_822aae40a148,171.178.5.108,GB,Mastercard,GBP,M4734,Grocery,U68366,0
T0008013,26.06,2026-07-28T16:06:46Z,DEV_053606800f4e,111.223.145.39,FR,Amex,EUR,M3260,Fashion,U18768,0
T0008014,19.71,2026-07-27T02:33:20Z,DEV_067138b43568,156.143.219.37,GB,Amex,GBP,M6329,Fuel,U46827,0
T0008015,13.22,2026-07-30T02:01:36Z,DEV_ab37f9728010,55.156.106.179,AE,RuPay,AED,M1075,Entertainment,U10090,0
T0008016,9.61,2026-07-18T13:27:35Z,DEV_fb32db07620e,174.125.176.230,FR,Visa,EUR,M7726,Travel,U23347,0
