transaction_external_id,transaction_timestamp,amount,card_brand,billing_country,ip_address,device_type,email_domain,card_country
tx_20220704_014606,04-07-2022 16:23,5.77,VISA,GBR,142.94.205.248,mobile,proton.me,GBR
tx_20240705_014607,05-07-2024 05:33,2.76,MASTERCARD,JPN,112.7.150.169,mobile,outlook.com,AUS
tx_20231220_014608,20-12-2023 01:42,47.84,DISCOVER,BRA,60.74.89.192,desktop,yahoo.com,BRA
tx_20240602_014609,02-06-2024 04:13,124.51,VISA,GBR,176.143.112.233,tablet,edu.org,GBR
tx_20210623_014610,23-06-2021 14:42,35.54,VISA,ITA,53.51.217.37,desktop,proton.me,CAN
tx_20161105_014611,05-11-2016 08:21,30.09,AMEX,GBR,26.151.235.173,mobile,edu.org,GBR
tx_20200107_014612,07-01-2020 23:01,112.41,DISCOVER,CAN,251.176.166.245,desktop,outlook.com,CAN
tx_20190624_014613,24-06-2019 01:02,110.71,MASTERCARD,JPN,223.194.139.180,desktop,gmail.com,ESP
tx_20210113_014614,13-01-2021 14:07,43.71,MASTERCARD,AUS,49.251.41.247,desktop,edu.org,AUS
tx_20160805_014615,05-08-2016 13:54,1233.77,AMEX,AUS,38.86.171.222,mobile,edu.org,AUS
tx_20230916_014616,16-09-2023 19:28,2251.36,AMEX,MEX,192.145.136.72,mobile,icloud.com,MEX
tx_20170326_014617,26-03-2017 00:19,32.04,DISCOVER,ITA,253.178.140.208,mobile,hotmail.com,ITA
tx_20180918_014618,18-09-2018 07:49,119.56,MASTERCARD,IND,65.16.244.153,mobile,outlook.com,IND
tx_20230406_014619,06-04-2023 08:53,64.66,DISCOVER,BRA,41.190.100.37,mobile,company.com,BRA
tx_20160425_014620,25-04-2016 11:14,135.65,AMEX,AUS,241.246.236.23,mobile,hotmail.com,AUS
tx_20190330_014621,30-03-2019 02:26,2231.62,VISA,MEX,27.107.106.168,mobile,proton.me,MEX
tx_20230603_014622,03-06-2023 09:42,39.79,AMEX,FRA,231.35.68.197,desktop,gmail.com,USA
tx_20220403_014623,03-04-2022 00:25,11.71,DISCOVER,GBR,251.145.104.30,desktop,company.com,GBR
tx_20241229_014624,29-12-2024 10:18,28.48,VISA,JPN,56.167.219.198,mobile,gmail.com,JPN
tx_20160119_014625,19-01-2016 14:04,14.09,VISA,JPN,183.90.83.146,mobile,hotmail.com,JPN
tx_20250714_014626,14-07-2025 08:53,17.22,VISA,ESP,2.53.21.160,tablet,proton.me,ESP
tx_20251028_014627,28-10-2025 20:17,274.61,AMEX,DEU,149.86.164.82,tablet,icloud.com,DEU
tx_20250107_014628,07-01-2025 08:01,30.92,MASTERCARD,GBR,78.41.107.148,mobile,proton.me,GBR
tx_20191225_014629,25-12-2019 01:11,132.76,VISA,JPN,16.156.81.136,desktop,proton.me,JPN
tx_20211206_014630,06-12-2021 07:29,2290.23,AMEX,GBR,121.27.165.215,mobile,company.com,GBR
tx_20190124_014631,24-01-2019 03:24,1735.36,MASTERCARD,USA,230.136.27.172,mobile,company.com,USA
tx_20250611_014632,11-06-2025 23:55,31.39,AMEX,FRA,21.140.216.156,mobile,edu.org,FRA
tx_20160712_014633,12-07-2016 08:11,525.99,AMEX,BRA,58.158.77.82,mobile,edu.org,ITA
tx_20181207_014634,07-12-2018 13:21,95.57,DISCOVER,SGP,217.83.184.49,mobile,outlook.com,SGP
tx_20170715_014635,15-07-2017 03:27,66.19,AMEX,ITA,106.207.142.51,tablet,company.com,ITA
tx_20200131_014636,31-01-2020 15:02,42.89,VISA,MEX,19.160.224.127,desktop,icloud.com,DEU
tx_20231208_014637,08-12-2023 10:54,20.57,MASTERCARD,CAN,175.187.72.191,desktop,hotmail.com,CAN
tx_20190523_014638,23-05-2019 09:49,12.37,MASTERCARD,DEU,90.218.80.52,desktop,edu.org,DEU
tx_20180315_014639,15-03-2018 13:58,94.33,DISCOVER,BRA,10.238.116.241,mobile,outlook.com,BRA
tx_20160905_014640,05-09-2016 04:52,679.29,MASTERCARD,GBR,38.246.156.177,desktop,gmail.com,GBR
tx_20160228_014641,28-02-2016 14:17,79.18,VISA,USA,150.53.150.31,desktop,company.com,USA
tx_20250114_014642,14-01-2025 08:33,581.83,AMEX,ITA,57.110.110.161,tablet,edu.org,ITA
tx_20250405_014643,05-04-2025 08:25,840.23,AMEX,GBR,89.125.177.122,mobile,hotmail.com,GBR
tx_20160327_014644,27-03-2016 08:31,2787.22,AMEX,FRA,30.38.136.129,mobile,icloud.com,IND
tx_20240923_014645,23-09-2024 13:09,2199.35,MASTERCARD,ESP,138.208.32.16,desktop,proton.me,ESP
tx_20220805_014646,05-08-2022 05:22,52.61,AMEX,AUS,138.146.91.159,tablet,yahoo.com,AUS
tx_20220725_014647,25-07-2022 15:37,28.31,DISCOVER,AUS,242.34.64.59,mobile,icloud.com,AUS
tx_20200504_014648,04-05-2020 08:53,127.49,MASTERCARD,MEX,235.140.198.39,desktop,proton.me,FRA
tx_20210101_014649,01-01-2021 02:03,408.73,MASTERCARD,CAN,200.100.89.151,mobile,yahoo.com,CAN
tx_20221022_014650,22-10-2022 19:30,30.17,MASTERCARD,CAN,88.222.18.46,mobile,edu.org,CAN
tx_20160314_014651,14-03-2016 06:00,37.91,VISA,AUS,235.234.58.238,desktop,yahoo.com,AUS
tx_20211106_014652,06-11-2021 06:09,139.66,MASTERCARD,IND,55.129.180.229,mobile,icloud.com,IND
tx_20240128_014653,28-01-2024 10:46,45.47,AMEX,ESP,216.152.240.24,mobile,gmail.com,ESP
tx_20251206_014654,06-12-2025 15:42,49.25,MASTERCARD,IND,65.180.33.143,desktop,hotmail.com,IND
tx_20240511_014655,11-05-2024 02:04,13835.35,MASTERCARD,MEX,67.141.219.88,mobile,outlook.com,MEX
tx_20241218_014656,18-12-2024 00:29,128.77,VISA,NLD,159.254.106.22,mobile,edu.org,MEX
tx_20220602_014657,02-06-2022 02:25,189.45,AMEX,ESP,132.42.41.186,desktop,edu.org,ESP
tx_20230531_014658,31-05-2023 15:44,371.86,VISA,DEU,240.95.91.210,mobile,proton.me,DEU
tx_20170307_014659,07-03-2017 19:05,58.38,AMEX,JPN,207.15.132.9,mobile,gmail.com,JPN
tx_20180129_014660,29-01-2018 12:41,58.2,VISA,CAN,191.88.250.185,mobile,edu.org,CAN
tx_20230511_014661,11-05-2023 12:41,382.78,AMEX,FRA,5.19.93.230,mobile,edu.org,FRA
tx_20190811_014662,11-08-2019 00:21,9.6,MASTERCARD,FRA,176.101.42.90,tablet,hotmail.com,FRA
tx_20230209_014663,09-02-2023 05:10,102.2,AMEX,CAN,223.148.33.70,mobile,company.com,CAN
tx_20180630_014664,30-06-2018 19:23,164.11,DISCOVER,DEU,212.148.53.73,mobile,edu.org,DEU
tx_20211108_014665,08-11-2021 15:29,24.26,VISA,FRA,158.76.94.85,mobile,gmail.com,FRA
tx_20241206_014666,06-12-2024 11:43,52.17,VISA,NLD,167.174.114.237,desktop,gmail.com,NLD
tx_20240713_014667,13-07-2024 16:19,60.71,DISCOVER,MEX,159.218.135.212,mobile,icloud.com,MEX
tx_20200223_014668,23-02-2020 23:33,41.37,AMEX,MEX,151.169.67.166,mobile,edu.org,IND
tx_20250915_014669,15-09-2025 09:16,33.37,VISA,AUS,53.168.86.200,desktop,proton.me,AUS
tx_20250830_014670,30-08-2025 16:12,20.31,AMEX,FRA,58.16.98.148,tablet,gmail.com,FRA
tx_20190502_014671,02-05-2019 18:46,178.39,DISCOVER,GBR,66.35.21.92,mobile,edu.org,GBR
tx_20250818_014672,18-08-2025 02:27,43,MASTERCARD,CAN,121.86.38.141,desktop,proton.me,CAN
tx_20191206_014673,06-12-2019 18:37,259.88,AMEX,FRA,103.76.193.188,desktop,proton.me,FRA
tx_20231008_014674,08-10-2023 09:47,5.31,VISA,CAN,122.155.212.146,mobile,proton.me,SGP
tx_20221108_014675,08-11-2022 01:57,151.71,DISCOVER,BRA,30.70.41.202,tablet,company.com,BRA
tx_20240103_014676,03-01-2024 18:08,76.27,AMEX,CAN,3.60.148.62,tablet,gmail.com,CAN
tx_20160412_014677,12-04-2016 08:13,41.71,DISCOVER,NLD,144.2.10.115,desktop,hotmail.com,NLD
tx_20171128_014678,28-11-2017 01:26,144.36,AMEX,SGP,143.216.185.137,mobile,icloud.com,SGP
tx_20210131_014679,31-01-2021 17:14,11.4,MASTERCARD,FRA,105.78.61.212,mobile,hotmail.com,FRA
tx_20220227_014680,27-02-2022 02:47,465.65,AMEX,JPN,72.114.186.99,desktop,icloud.com,JPN
tx_20170228_014681,28-02-2017 02:43,126.77,MASTERCARD,MEX,182.93.173.5,mobile,outlook.com,MEX
tx_20170515_014682,15-05-2017 15:18,272.64,AMEX,FRA,44.121.162.174,desktop,company.com,IND
tx_20241117_014683,17-11-2024 14:28,15.86,AMEX,MEX,71.35.6.157,mobile,proton.me,MEX
tx_20181224_014684,24-12-2018 18:40,47.97,MASTERCARD,GBR,66.123.3.189,mobile,gmail.com,GBR
tx_20220210_014685,10-02-2022 18:16,616.07,DISCOVER,IND,167.182.119.100,tablet,company.com,IND
tx_20170621_014686,21-06-2017 18:38,23.58,VISA,NLD,86.133.163.228,desktop,proton.me,NLD
tx_20201025_014687,25-10-2020 05:16,24.8,VISA,DEU,127.196.15.242,mobile,icloud.com,DEU
tx_20161210_014688,10-12-2016 05:09,39.31,MASTERCARD,MEX,77.180.48.23,desktop,icloud.com,MEX
tx_20230217_014689,17-02-2023 06:22,43.08,DISCOVER,FRA,75.45.135.52,tablet,hotmail.com,FRA
tx_20220509_014690,09-05-2022 20:58,52.09,AMEX,ESP,136.130.4.68,tablet,icloud.com,AUS
tx_20230724_014691,24-07-2023 07:19,16.96,VISA,FRA,166.196.203.200,desktop,yahoo.com,FRA
tx_20251129_014692,29-11-2025 09:23,63.58,MASTERCARD,SGP,131.227.33.25,mobile,edu.org,SGP
tx_20170924_014693,24-09-2017 19:41,78.68,MASTERCARD,AUS,163.2.23.144,mobile,company.com,AUS
tx_20160107_014694,07-01-2016 22:19,30.38,MASTERCARD,ITA,108.119.83.152,desktop,edu.org,ITA
tx_20161231_014695,31-12-2016 02:40,110.93,DISCOVER,USA,203.113.218.96,desktop,edu.org,USA
tx_20240514_014696,14-05-2024 19:31,75.81,MASTERCARD,ESP,89.96.44.21,desktop,proton.me,BRA
tx_20241113_014697,13-11-2024 23:30,173.35,MASTERCARD,ITA,124.144.141.3,desktop,company.com,BRA
tx_20200417_014698,17-04-2020 03:17,48.69,MASTERCARD,ITA,79.40.65.194,mobile,outlook.com,ITA
tx_20160501_014699,01-05-2016 11:22,24.94,MASTERCARD,IND,194.214.234.46,mobile,company.com,IND
tx_20170517_014700,17-05-2017 11:08,2762.15,AMEX,MEX,76.110.166.180,desktop,gmail.com,ITA
tx_20231001_014701,01-10-2023 05:54,151.7,VISA,NLD,179.133.160.225,desktop,company.com,NLD
tx_20170430_014702,30-04-2017 09:20,56.1,AMEX,CAN,34.207.50.204,mobile,outlook.com,CAN
tx_20200316_014703,16-03-2020 02:54,19.99,DISCOVER,FRA,121.111.145.69,mobile,gmail.com,BRA
tx_20230613_014704,13-06-2023 20:16,5.78,AMEX,DEU,189.32.138.92,tablet,icloud.com,DEU
tx_20161217_014705,17-12-2016 10:44,6.85,VISA,SGP,209.25.113.34,mobile,edu.org,DEU
tx_20160412_014706,12-04-2016 15:39,22.75,AMEX,ITA,20.173.5.185,desktop,proton.me,ITA
tx_20210502_014707,02-05-2021 01:07,181.45,DISCOVER,SGP,40.190.109.79,desktop,yahoo.com,SGP
tx_20160729_014708,29-07-2016 18:12,621.53,VISA,ESP,142.204.19.66,tablet,proton.me,ESP
tx_20190423_014709,23-04-2019 17:18,9.9,MASTERCARD,ESP,17.251.50.146,desktop,proton.me,ESP
tx_20250714_014710,14-07-2025 07:42,5216.88,MASTERCARD,FRA,102.86.134.217,mobile,proton.me,DEU
tx_20210401_014711,01-04-2021 12:05,49.05,VISA,FRA,38.4.18.232,desktop,outlook.com,ITA
tx_20251228_014712,28-12-2025 22:29,20.35,VISA,ESP,236.149.244.26,desktop,edu.org,ESP
tx_20250719_014713,19-07-2025 10:00,1.98,DISCOVER,ESP,246.126.113.172,mobile,edu.org,ESP
tx_20250524_014714,24-05-2025 18:49,2681.84,AMEX,DEU,226.51.210.65,desktop,proton.me,DEU
tx_20180914_014715,14-09-2018 03:28,1395.94,DISCOVER,FRA,80.92.200.29,desktop,edu.org,FRA
tx_20210801_014716,01-08-2021 03:49,77.83,MASTERCARD,IND,141.180.105.91,mobile,gmail.com,IND
tx_20251228_014717,28-12-2025 19:14,0.87,DISCOVER,DEU,170.100.3.208,mobile,gmail.com,DEU
tx_20230701_014718,01-07-2023 16:34,37.55,MASTERCARD,CAN,91.182.45.128,mobile,company.com,CAN
tx_20250529_014719,29-05-2025 14:55,146.55,MASTERCARD,GBR,32.182.209.149,mobile,proton.me,GBR
tx_20250903_014720,03-09-2025 10:17,6.06,VISA,MEX,59.247.157.115,tablet,yahoo.com,MEX
tx_20180701_014721,01-07-2018 19:18,1066.63,MASTERCARD,USA,58.88.81.200,mobile,outlook.com,USA
tx_20250104_014722,04-01-2025 20:03,6057.82,MASTERCARD,ESP,249.157.24.230,desktop,outlook.com,ESP
tx_20241023_014723,23-10-2024 23:05,16.32,DISCOVER,CAN,88.57.99.66,mobile,yahoo.com,CAN
tx_20190806_014724,06-08-2019 22:59,164.29,DISCOVER,FRA,60.151.70.232,mobile,proton.me,FRA
tx_20161218_014725,18-12-2016 12:48,140.99,MASTERCARD,DEU,61.126.251.110,mobile,edu.org,DEU
tx_20161011_014726,11-10-2016 17:46,12.08,DISCOVER,NLD,9.182.252.216,desktop,outlook.com,NLD
tx_20240802_014727,02-08-2024 02:45,16.52,VISA,FRA,218.25.52.21,mobile,icloud.com,FRA
tx_20200511_014728,11-05-2020 06:32,4.34,DISCOVER,MEX,189.63.83.159,mobile,hotmail.com,BRA
tx_20220430_014729,30-04-2022 03:55,24.07,VISA,MEX,98.222.85.135,tablet,yahoo.com,MEX
tx_20200606_014730,06-06-2020 21:30,137.43,DISCOVER,IND,236.40.80.243,mobile,icloud.com,IND
tx_20160621_014731,21-06-2016 11:34,10.96,AMEX,MEX,209.151.116.79,mobile,edu.org,MEX
tx_20240813_014732,13-08-2024 20:02,1.26,VISA,GBR,118.33.79.166,tablet,proton.me,GBR
tx_20210112_014733,12-01-2021 02:28,310.42,MASTERCARD,AUS,175.230.14.241,tablet,yahoo.com,AUS
tx_20211227_014734,27-12-2021 07:45,13.92,DISCOVER,SGP,96.66.89.45,mobile,gmail.com,SGP
tx_20220513_014735,13-05-2022 00:04,2105.13,AMEX,SGP,217.177.144.123,desktop,outlook.com,GBR
tx_20181216_014736,16-12-2018 23:40,166.93,AMEX,ESP,12.87.245.140,mobile,yahoo.com,ESP
tx_20170203_014737,03-02-2017 05:17,13.39,AMEX,JPN,60.147.73.154,mobile,outlook.com,JPN
tx_20250225_014738,25-02-2025 08:13,1742.53,VISA,ESP,113.107.116.214,mobile,gmail.com,ESP
tx_20160416_014739,16-04-2016 06:01,19.61,VISA,SGP,130.77.219.142,mobile,hotmail.com,IND
tx_20240229_014740,29-02-2024 16:20,13.21,DISCOVER,JPN,110.146.141.238,mobile,outlook.com,JPN
tx_20240831_014741,31-08-2024 08:46,23.31,DISCOVER,USA,18.97.11.241,mobile,yahoo.com,USA
tx_20190515_014742,15-05-2019 02:47,36.36,VISA,CAN,247.30.29.79,mobile,company.com,CAN
tx_20221021_014743,21-10-2022 19:34,2650.63,DISCOVER,ITA,86.71.227.41,mobile,proton.me,ITA
tx_20230921_014744,21-09-2023 18:07,32.07,MASTERCARD,SGP,55.228.124.104,tablet,outlook.com,SGP
tx_20210511_014745,11-05-2021 19:41,38.51,DISCOVER,ITA,220.27.116.226,mobile,outlook.com,ITA
tx_20220918_014746,18-09-2022 06:13,16.4,VISA,CAN,129.45.228.53,mobile,hotmail.com,CAN
tx_20170512_014747,12-05-2017 22:13,59.77,MASTERCARD,GBR,239.24.25.209,desktop,gmail.com,GBR
tx_20230504_014748,04-05-2023 13:28,1215.73,AMEX,SGP,80.1.35.2,mobile,company.com,SGP
tx_20250716_014749,16-07-2025 02:48,57.21,AMEX,NLD,9.232.247.123,mobile,proton.me,NLD
tx_20200906_014750,06-09-2020 10:17,38.86,MASTERCARD,BRA,41.105.216.64,desktop,outlook.com,BRA
tx_20240316_014751,16-03-2024 23:45,2684.23,VISA,CAN,220.81.37.7,mobile,yahoo.com,CAN
tx_20230103_014752,03-01-2023 19:50,128.16,MASTERCARD,CAN,191.103.160.186,mobile,company.com,CAN
tx_20180803_014753,03-08-2018 12:40,1184.69,DISCOVER,IND,253.77.120.56,desktop,icloud.com,IND
tx_20191013_014754,13-10-2019 23:54,27.61,AMEX,GBR,145.211.79.54,desktop,icloud.com,GBR
tx_20241229_014755,29-12-2024 23:59,90.14,AMEX,ITA,2.97.79.195,mobile,yahoo.com,ITA
tx_20230814_014756,14-08-2023 04:43,818.98,VISA,NLD,84.241.217.246,mobile,proton.me,NLD
tx_20220606_014757,06-06-2022 19:11,38.24,AMEX,ITA,14.170.28.201,desktop,icloud.com,BRA
tx_20180123_014758,23-01-2018 14:56,35.69,MASTERCARD,ESP,126.21.79.205,mobile,gmail.com,ESP
tx_20171002_014759,02-10-2017 16:42,40.32,AMEX,ESP,69.76.195.34,desktop,outlook.com,ESP
tx_20191227_014760,27-12-2019 00:30,25.13,AMEX,CAN,141.161.50.87,desktop,edu.org,CAN
tx_20210413_014761,13-04-2021 04:14,1524.07,VISA,DEU,165.6.97.94,mobile,proton.me,DEU
tx_20190903_014762,03-09-2019 23:08,85.58,MASTERCARD,USA,102.225.161.51,desktop,hotmail.com,USA
tx_20220601_014763,01-06-2022 09:52,566.16,MASTERCARD,SGP,30.65.39.83,desktop,proton.me,FRA
tx_20221004_014764,04-10-2022 03:42,5.04,MASTERCARD,SGP,239.27.59.219,mobile,company.com,SGP
tx_20231208_014765,08-12-2023 06:05,173.97,DISCOVER,MEX,73.68.16.149,mobile,proton.me,MEX
tx_20220510_014766,10-05-2022 16:23,61.94,AMEX,BRA,34.166.250.212,desktop,hotmail.com,USA
tx_20211015_014767,15-10-2021 12:46,47.76,AMEX,FRA,94.207.25.179,mobile,gmail.com,FRA
tx_20180607_014768,07-06-2018 08:54,3423.86,MASTERCARD,MEX,36.95.19.254,mobile,outlook.com,MEX
tx_20190225_014769,25-02-2019 15:58,12388.35,VISA,NLD,229.157.41.5,mobile,hotmail.com,GBR
tx_20170421_014770,21-04-2017 19:57,168.12,AMEX,BRA,30.143.185.183,tablet,proton.me,BRA
tx_20170622_014771,22-06-2017 22:25,4.19,DISCOVER,DEU,76.183.158.73,mobile,company.com,DEU
tx_20251217_014772,17-12-2025 10:59,2.85,MASTERCARD,USA,82.34.13.15,mobile,icloud.com,BRA
tx_20250319_014773,19-03-2025 22:43,121.37,DISCOVER,JPN,228.146.19.34,mobile,yahoo.com,JPN
tx_20181129_014774,29-11-2018 04:59,14.83,DISCOVER,USA,247.45.13.36,mobile,proton.me,BRA
tx_20190315_014775,15-03-2019 23:51,17.26,DISCOVER,DEU,53.120.159.185,mobile,hotmail.com,DEU
tx_20231014_014776,14-10-2023 05:54,37.45,AMEX,CAN,30.193.162.49,mobile,gmail.com,CAN
tx_20210506_014777,06-05-2021 03:40,2679,DISCOVER,JPN,237.74.77.72,mobile,icloud.com,AUS
tx_20230402_014778,02-04-2023 22:28,8.09,MASTERCARD,ITA,206.168.148.199,mobile,outlook.com,ITA
tx_20200209_014779,09-02-2020 03:03,280.52,DISCOVER,DEU,27.96.77.248,tablet,hotmail.com,GBR
tx_20170708_014780,08-07-2017 13:27,149.63,MASTERCARD,IND,69.41.178.10,mobile,edu.org,ESP
tx_20210322_014781,22-03-2021 22:59,55.67,VISA,GBR,6.69.153.24,mobile,yahoo.com,GBR
tx_20210902_014782,02-09-2021 15:35,57.51,VISA,MEX,103.181.42.134,tablet,gmail.com,MEX
tx_20230503_014783,03-05-2023 11:25,20.44,AMEX,MEX,28.178.153.222,mobile,edu.org,MEX
tx_20230530_014784,30-05-2023 13:57,1983.63,VISA,GBR,162.213.61.4,mobile,yahoo.com,GBR
tx_20201003_014785,03-10-2020 20:50,29.38,MASTERCARD,SGP,112.38.30.183,desktop,edu.org,SGP
tx_20241204_014786,04-12-2024 15:26,766.03,MASTERCARD,USA,250.2.178.23,tablet,hotmail.com,USA
tx_20180819_014787,19-08-2018 03:29,44.26,VISA,CAN,218.165.156.178,desktop,icloud.com,CAN
tx_20230829_014788,29-08-2023 02:53,14.13,DISCOVER,DEU,51.10.148.236,mobile,edu.org,DEU
tx_20220410_014789,10-04-2022 08:18,2586.97,MASTERCARD,IND,202.170.181.184,desktop,outlook.com,AUS
tx_20220426_014790,26-04-2022 09:42,41.47,VISA,NLD,89.10.128.205,desktop,edu.org,NLD
tx_20220328_014791,28-03-2022 18:26,26.95,VISA,MEX,254.234.92.1,mobile,yahoo.com,MEX
tx_20250206_014792,06-02-2025 04:07,19.8,AMEX,SGP,95.173.21.80,tablet,gmail.com,SGP
tx_20210603_014793,03-06-2021 03:44,100.05,MASTERCARD,NLD,220.46.53.161,mobile,company.com,NLD
tx_20170404_014794,04-04-2017 14:12,208.15,MASTERCARD,USA,206.211.213.35,mobile,edu.org,MEX
tx_20230707_014795,07-07-2023 13:23,14.74,MASTERCARD,NLD,128.47.64.243,mobile,yahoo.com,NLD
tx_20241007_014796,07-10-2024 18:44,84.92,AMEX,NLD,123.197.240.161,mobile,edu.org,NLD
tx_20170605_014797,05-06-2017 09:31,67,MASTERCARD,CAN,63.158.209.79,tablet,hotmail.com,CAN
tx_20180824_014798,24-08-2018 09:35,70.07,DISCOVER,ITA,239.121.94.89,mobile,gmail.com,ITA
tx_20250912_014799,12-09-2025 02:25,27.22,VISA,NLD,49.185.75.74,mobile,proton.me,NLD
tx_20160425_014800,25-04-2016 04:14,7.27,AMEX,GBR,61.199.213.10,desktop,edu.org,ITA
tx_20170708_014801,08-07-2017 17:00,74.35,MASTERCARD,BRA,175.121.134.193,tablet,hotmail.com,BRA
tx_20230131_014802,31-01-2023 02:10,1247.51,MASTERCARD,JPN,40.221.210.172,mobile,company.com,IND
tx_20180604_014803,04-06-2018 06:59,63.74,MASTERCARD,BRA,86.24.176.234,mobile,edu.org,BRA
tx_20240910_014804,10-09-2024 11:04,5.64,MASTERCARD,FRA,198.249.249.187,desktop,proton.me,ESP
tx_20171229_014805,29-12-2017 11:21,19.19,AMEX,CAN,128.83.167.77,mobile,company.com,CAN
tx_20230114_014806,14-01-2023 13:21,32.95,AMEX,GBR,106.139.185.145,mobile,hotmail.com,GBR
tx_20200608_014807,08-06-2020 23:43,2290.72,MASTERCARD,NLD,56.79.165.230,desktop,company.com,NLD
tx_20230714_014808,14-07-2023 01:28,29.46,MASTERCARD,FRA,214.229.246.37,mobile,proton.me,FRA
tx_20251003_014809,03-10-2025 10:07,191.37,DISCOVER,BRA,182.208.252.76,desktop,proton.me,BRA
tx_20240410_014810,10-04-2024 01:24,8.22,AMEX,FRA,218.175.20.179,desktop,company.com,FRA
tx_20200418_014811,18-04-2020 15:19,19.33,DISCOVER,JPN,202.159.129.181,desktop,edu.org,JPN
tx_20160124_014812,24-01-2016 17:23,319.91,MASTERCARD,NLD,43.42.98.135,mobile,gmail.com,NLD
tx_20211001_014813,01-10-2021 11:20,193.36,DISCOVER,GBR,201.60.47.10,mobile,hotmail.com,GBR
tx_20180221_014814,21-02-2018 07:58,1200.73,DISCOVER,JPN,20.67.69.123,mobile,proton.me,JPN
tx_20250613_014815,13-06-2025 00:23,68.94,AMEX,USA,118.32.101.167,mobile,proton.me,USA
tx_20171223_014816,23-12-2017 18:11,57,VISA,BRA,53.149.232.132,desktop,proton.me,BRA
tx_20170805_014817,05-08-2017 14:28,7.81,VISA,DEU,170.125.192.153,mobile,proton.me,DEU
tx_20161120_014818,20-11-2016 02:48,78.58,AMEX,NLD,190.47.36.42,mobile,yahoo.com,NLD
tx_20230901_014819,01-09-2023 23:42,105.3,MASTERCARD,AUS,115.126.126.161,mobile,hotmail.com,AUS
tx_20240927_014820,27-09-2024 11:26,55.63,AMEX,AUS,226.201.169.78,mobile,icloud.com,AUS
tx_20190305_014821,05-03-2019 20:53,46.91,MASTERCARD,SGP,98.244.227.130,mobile,icloud.com,SGP
tx_20181028_014822,28-10-2018 02:45,171.97,DISCOVER,MEX,80.43.185.116,mobile,yahoo.com,MEX
tx_20180116_014823,16-01-2018 20:11,30.02,AMEX,ESP,234.183.68.92,mobile,outlook.com,AUS
tx_20160628_014824,28-06-2016 16:57,17.46,VISA,USA,220.8.240.205,mobile,company.com,MEX
tx_20180623_014825,23-06-2018 23:33,1287.18,MASTERCARD,AUS,102.49.59.162,desktop,edu.org,AUS
tx_20170829_014826,29-08-2017 04:10,12.23,AMEX,BRA,64.112.8.72,desktop,proton.me,BRA
tx_20240409_014827,09-04-2024 20:40,194.61,AMEX,USA,97.163.10.134,mobile,outlook.com,USA
tx_20190720_014828,20-07-2019 19:57,22.63,DISCOVER,NLD,187.166.86.28,mobile,gmail.com,FRA
tx_20230507_014829,07-05-2023 00:51,33.71,MASTERCARD,CAN,11.253.190.67,desktop,yahoo.com,CAN
tx_20180226_014830,26-02-2018 10:05,2782.79,VISA,CAN,98.73.84.16,mobile,yahoo.com,CAN
tx_20221223_014831,23-12-2022 21:07,155.04,DISCOVER,GBR,142.11.147.187,mobile,outlook.com,GBR
tx_20250803_014832,03-08-2025 05:58,651.18,VISA,FRA,195.230.101.71,desktop,outlook.com,FRA
tx_20230213_014833,13-02-2023 05:41,220.55,VISA,GBR,227.220.165.16,mobile,hotmail.com,GBR
tx_20210108_014834,08-01-2021 08:03,17.34,AMEX,NLD,76.81.174.159,desktop,yahoo.com,NLD
tx_20190927_014835,27-09-2019 15:44,644.61,DISCOVER,DEU,7.132.166.135,desktop,outlook.com,DEU
tx_20180321_014836,21-03-2018 05:10,35.14,DISCOVER,BRA,72.92.188.14,desktop,yahoo.com,JPN
tx_20171104_014837,04-11-2017 01:29,25.97,DISCOVER,ESP,218.176.47.160,desktop,yahoo.com,GBR
tx_20190108_014838,08-01-2019 21:39,2239.46,MASTERCARD,GBR,59.111.46.5,mobile,outlook.com,GBR
tx_20220825_014839,25-08-2022 00:04,75.95,AMEX,ITA,88.157.45.175,desktop,edu.org,ITA
tx_20210715_014840,15-07-2021 03:21,33.82,VISA,DEU,74.175.77.143,desktop,company.com,DEU
tx_20201010_014841,10-10-2020 08:48,12143.81,DISCOVER,ESP,95.70.33.97,mobile,icloud.com,ESP
tx_20181111_014842,11-11-2018 22:14,41.8,VISA,IND,225.253.60.211,mobile,outlook.com,IND
tx_20230115_014843,15-01-2023 09:15,807.45,AMEX,CAN,180.94.223.127,mobile,company.com,CAN
tx_20170902_014844,02-09-2017 03:57,81.92,MASTERCARD,BRA,42.33.42.227,desktop,icloud.com,BRA
tx_20170216_014845,16-02-2017 12:33,27.69,MASTERCARD,USA,240.63.148.77,desktop,proton.me,DEU
tx_20240429_014846,29-04-2024 03:51,47.7,DISCOVER,CAN,197.18.39.214,mobile,outlook.com,CAN
tx_20160208_014847,08-02-2016 02:13,59.29,VISA,BRA,26.33.175.230,mobile,proton.me,ITA
tx_20230209_014848,09-02-2023 10:54,13.99,VISA,IND,40.222.165.101,tablet,outlook.com,IND
tx_20230209_014849,09-02-2023 05:53,44.36,VISA,AUS,112.35.118.251,mobile,outlook.com,AUS
tx_20180413_014850,13-04-2018 05:07,33.78,VISA,MEX,54.172.44.137,mobile,company.com,MEX
tx_20231202_014851,02-12-2023 22:02,14.99,VISA,IND,176.242.35.74,mobile,edu.org,IND
