transaction_external_id,amount,card_brand,billing_country,ip_address,device_type,email_domain,card_country
tx_00015829,71.42,MASTERCARD,SGP,102.137.254.234,mobile,proton.me,SGP
tx_00015830,5.92,DISCOVER,SGP,30.19.164.123,mobile,edu.org,SGP
tx_00015831,104.52,DISCOVER,MEX,191.109.129.81,tablet,gmail.com,MEX
tx_00015832,287.28,DISCOVER,ESP,118.67.161.178,tablet,company.com,NLD
tx_00015833,38.71,MASTERCARD,JPN,53.73.207.240,desktop,company.com,JPN
tx_00015834,84.61,MASTERCARD,ITA,46.219.99.158,desktop,outlook.com,ITA
tx_00015835,133.39,DISCOVER,FRA,146.104.176.22,desktop,edu.org,FRA
tx_00015836,14.3,VISA,FRA,241.119.30.96,desktop,icloud.com,ESP
tx_00015837,8.55,DISCOVER,SGP,147.79.31.250,mobile,company.com,SGP
tx_00015838,66.46,DISCOVER,BRA,56.117.230.102,mobile,outlook.com,BRA
tx_00015839,82.75,AMEX,SGP,178.135.44.3,mobile,gmail.com,SGP
tx_00015840,186.23,DISCOVER,MEX,109.109.142.142,mobile,outlook.com,MEX
tx_00015841,133.45,MASTERCARD,SGP,250.37.233.91,mobile,outlook.com,SGP
tx_00015842,57.63,VISA,ITA,251.185.53.126,mobile,proton.me,ITA
tx_00015843,41.61,MASTERCARD,FRA,81.169.164.99,desktop,company.com,FRA
tx_00015844,854.56,MASTERCARD,IND,238.20.172.36,mobile,yahoo.com,IND
tx_00015845,6412.32,VISA,JPN,205.239.84.182,mobile,icloud.com,CAN
tx_00015846,15.0,MASTERCARD,ESP,137.106.22.191,mobile,gmail.com,ESP
tx_00015847,35.45,VISA,ITA,210.243.167.80,mobile,hotmail.com,ITA
tx_00015848,109.69,AMEX,MEX,232.146.89.168,desktop,proton.me,MEX
tx_00015849,46.52,VISA,GBR,177.45.95.70,mobile,company.com,GBR
tx_00015850,28.17,VISA,FRA,75.61.252.239,desktop,proton.me,FRA
tx_00015851,211.27,DISCOVER,ESP,23.120.44.216,desktop,icloud.com,SGP
tx_00015852,28.46,DISCOVER,NLD,152.124.46.253,mobile,icloud.com,NLD
tx_00015853,35.0,DISCOVER,GBR,156.153.96.140,mobile,company.com,GBR
tx_00015854,90.07,VISA,ESP,157.228.231.147,desktop,yahoo.com,ESP
tx_00015855,63.56,MASTERCARD,FRA,168.12.201.112,mobile,icloud.com,FRA
tx_00015856,35.85,MASTERCARD,CAN,226.95.91.78,mobile,hotmail.com,CAN
tx_00015857,192.79,AMEX,ESP,34.143.141.161,mobile,hotmail.com,ESP
tx_00015858,18.95,MASTERCARD,MEX,171.54.74.169,mobile,yahoo.com,CAN
tx_00015859,71.19,DISCOVER,JPN,73.29.146.112,desktop,company.com,JPN
tx_00015860,68.89,DISCOVER,SGP,68.59.254.197,tablet,outlook.com,SGP
tx_00015861,49.63,VISA,IND,8.64.254.33,desktop,icloud.com,IND
tx_00015862,48.15,AMEX,ITA,135.117.194.93,mobile,hotmail.com,ITA
tx_00015863,4.55,AMEX,USA,236.167.191.171,mobile,icloud.com,USA
tx_00015864,47.92,AMEX,DEU,61.167.97.27,tablet,edu.org,DEU
tx_00015865,108.86,DISCOVER,DEU,226.172.73.214,mobile,proton.me,DEU
tx_00015866,950.96,DISCOVER,JPN,229.112.101.121,tablet,company.com,JPN
tx_00015867,15.01,MASTERCARD,ITA,196.237.124.182,desktop,proton.me,ITA
tx_00015868,32.13,VISA,JPN,62.48.61.252,desktop,hotmail.com,JPN
tx_00015869,2572.93,MASTERCARD,FRA,227.164.14.197,mobile,icloud.com,FRA
tx_00015870,19.7,DISCOVER,USA,119.118.61.59,mobile,company.com,USA
tx_00015871,48.15,AMEX,NLD,158.10.152.56,tablet,outlook.com,NLD
tx_00015872,8028.27,VISA,CAN,125.147.53.61,desktop,proton.me,CAN
tx_00015873,68.55,VISA,FRA,27.244.229.111,mobile,company.com,FRA
tx_00015874,44.44,DISCOVER,FRA,251.221.152.56,tablet,company.com,FRA
tx_00015875,48.48,DISCOVER,NLD,147.222.157.43,desktop,yahoo.com,NLD
tx_00015876,4.35,DISCOVER,GBR,32.168.69.180,mobile,company.com,GBR
tx_00015877,12.06,VISA,MEX,201.182.34.169,mobile,gmail.com,MEX
tx_00015878,18.97,AMEX,GBR,16.66.132.78,mobile,icloud.com,JPN
tx_00015879,49.84,VISA,SGP,112.186.105.138,mobile,hotmail.com,SGP
tx_00015880,46.03,VISA,NLD,106.85.56.129,mobile,icloud.com,NLD
tx_00015881,2.95,MASTERCARD,IND,182.81.93.238,tablet,outlook.com,AUS
tx_00015882,5.03,DISCOVER,CAN,12.134.237.104,desktop,outlook.com,BRA
tx_00015883,27.29,DISCOVER,NLD,65.221.53.166,mobile,edu.org,NLD
tx_00015884,31.42,VISA,USA,42.235.248.70,tablet,proton.me,USA
tx_00015885,8.93,DISCOVER,FRA,17.97.76.209,mobile,proton.me,FRA
tx_00015886,25.75,MASTERCARD,IND,80.27.252.114,desktop,icloud.com,IND
tx_00015887,68.63,DISCOVER,FRA,169.208.251.160,tablet,icloud.com,FRA
tx_00015888,31.21,VISA,IND,193.221.154.159,mobile,icloud.com,IND
tx_00015889,103.68,DISCOVER,FRA,234.143.219.150,desktop,outlook.com,FRA
tx_00015890,72.82,AMEX,GBR,77.245.84.141,mobile,gmail.com,GBR
tx_00015891,10.41,MASTERCARD,USA,115.198.43.7,mobile,edu.org,USA
tx_00015892,65.33,MASTERCARD,ESP,187.10.94.37,mobile,gmail.com,ESP
tx_00015893,16.79,AMEX,GBR,56.37.144.89,mobile,hotmail.com,GBR
tx_00015894,807.75,AMEX,BRA,124.140.224.9,mobile,hotmail.com,BRA
tx_00015895,4.9,AMEX,DEU,134.161.237.209,mobile,hotmail.com,DEU
tx_00015896,35.33,DISCOVER,DEU,123.253.17.47,mobile,edu.org,DEU
tx_00015897,36.56,DISCOVER,NLD,108.102.210.58,tablet,outlook.com,NLD
tx_00015898,37.13,VISA,ESP,144.165.136.5,mobile,gmail.com,DEU
tx_00015899,31.16,DISCOVER,FRA,201.71.103.216,mobile,proton.me,AUS
tx_00015900,219.68,AMEX,FRA,76.9.111.215,tablet,outlook.com,FRA
tx_00015901,2477.33,AMEX,MEX,61.145.27.156,mobile,outlook.com,MEX
tx_00015902,26.84,VISA,IND,237.165.116.18,mobile,outlook.com,IND
tx_00015903,614.4,VISA,GBR,179.97.186.150,mobile,company.com,GBR
tx_00015904,50.83,MASTERCARD,NLD,105.163.249.141,tablet,edu.org,NLD
tx_00015905,6648.68,DISCOVER,ESP,36.245.111.25,desktop,outlook.com,ESP
tx_00015906,60.56,AMEX,FRA,227.207.236.139,mobile,gmail.com,FRA
tx_00015907,20.35,VISA,DEU,73.245.248.251,desktop,edu.org,DEU
tx_00015908,294.04,MASTERCARD,GBR,116.246.116.113,desktop,yahoo.com,GBR
tx_00015909,105.88,MASTERCARD,NLD,33.41.165.124,mobile,icloud.com,NLD
tx_00015910,10.08,MASTERCARD,USA,86.14.250.212,desktop,hotmail.com,USA
tx_00015911,43.18,MASTERCARD,DEU,119.79.112.132,desktop,gmail.com,DEU
tx_00015912,57.41,DISCOVER,NLD,10.211.215.231,desktop,icloud.com,NLD
tx_00015913,5.05,VISA,FRA,125.141.15.35,mobile,yahoo.com,FRA
tx_00015914,354.28,DISCOVER,NLD,198.130.77.88,mobile,hotmail.com,ITA
tx_00015915,20.2,MASTERCARD,SGP,252.99.224.162,mobile,yahoo.com,SGP
tx_00015916,31.34,VISA,MEX,216.32.192.96,mobile,outlook.com,MEX
tx_00015917,11.95,AMEX,ITA,58.45.113.38,mobile,yahoo.com,ITA
tx_00015918,14.53,DISCOVER,MEX,79.245.215.241,desktop,yahoo.com,MEX
tx_00015919,1692.22,AMEX,DEU,29.122.253.24,mobile,company.com,DEU
tx_00015920,56.31,DISCOVER,IND,84.1.129.132,mobile,company.com,JPN
tx_00015921,8.17,MASTERCARD,IND,238.226.22.37,mobile,yahoo.com,IND
tx_00015922,81.38,VISA,DEU,194.63.167.230,mobile,outlook.com,DEU
tx_00015923,6.6,MASTERCARD,FRA,93.38.116.108,mobile,hotmail.com,FRA
tx_00015924,115.59,VISA,BRA,136.107.242.34,desktop,company.com,BRA
tx_00015925,23.89,VISA,IND,190.54.164.163,tablet,outlook.com,IND
tx_00015926,58.53,AMEX,AUS,152.66.72.165,mobile,icloud.com,AUS
tx_00015927,67.88,VISA,SGP,94.239.91.231,mobile,edu.org,SGP
tx_00015928,107.42,VISA,ESP,77.61.11.55,mobile,edu.org,ESP
tx_00015929,65.77,VISA,JPN,15.87.135.196,mobile,company.com,JPN
tx_00015930,44.79,DISCOVER,ESP,242.113.71.127,desktop,edu.org,ESP
tx_00015931,8306.66,MASTERCARD,ESP,73.129.22.80,mobile,hotmail.com,USA
tx_00015932,12.33,DISCOVER,GBR,166.201.27.137,mobile,gmail.com,GBR
tx_00015933,25.61,VISA,FRA,90.218.207.198,mobile,proton.me,GBR
tx_00015934,30.03,MASTERCARD,IND,186.249.171.234,mobile,company.com,IND
tx_00015935,82.23,DISCOVER,SGP,198.119.80.127,mobile,gmail.com,SGP
tx_00015936,14.64,VISA,DEU,92.67.34.25,mobile,company.com,DEU
tx_00015937,145.42,DISCOVER,DEU,55.48.230.107,mobile,hotmail.com,DEU
tx_00015938,28.53,AMEX,ITA,57.175.139.153,mobile,gmail.com,ITA
tx_00015939,86.93,AMEX,ESP,169.107.68.196,mobile,outlook.com,ESP
tx_00015940,49.25,MASTERCARD,DEU,210.252.9.134,mobile,gmail.com,SGP
tx_00015941,98.57,AMEX,MEX,253.199.171.212,desktop,icloud.com,MEX
tx_00015942,74.82,DISCOVER,BRA,212.134.71.217,mobile,proton.me,BRA
tx_00015943,13844.16,DISCOVER,DEU,117.192.31.226,mobile,icloud.com,DEU
tx_00015944,53.19,VISA,GBR,98.121.62.233,mobile,edu.org,GBR
tx_00015945,16.43,DISCOVER,NLD,199.244.111.55,desktop,outlook.com,NLD
tx_00015946,14.97,MASTERCARD,SGP,66.96.233.9,tablet,outlook.com,SGP
tx_00015947,19.77,AMEX,NLD,211.161.9.90,tablet,outlook.com,NLD
tx_00015948,8.08,DISCOVER,DEU,115.117.47.152,mobile,company.com,DEU
tx_00015949,19.33,MASTERCARD,MEX,15.199.217.112,tablet,edu.org,MEX
tx_00015950,8.87,AMEX,ESP,28.49.61.219,tablet,hotmail.com,ESP
tx_00015951,92.08,DISCOVER,IND,187.19.120.164,mobile,yahoo.com,IND
tx_00015952,116.08,MASTERCARD,AUS,138.89.121.164,desktop,edu.org,AUS
tx_00015953,60.26,VISA,FRA,92.156.198.46,mobile,icloud.com,FRA
tx_00015954,96.84,DISCOVER,FRA,165.49.67.73,tablet,proton.me,FRA
tx_00015955,5.07,MASTERCARD,CAN,236.216.212.105,desktop,company.com,SGP
tx_00015956,19.12,MASTERCARD,AUS,42.170.249.147,desktop,hotmail.com,AUS
tx_00015957,69.98,MASTERCARD,ITA,105.45.148.81,desktop,gmail.com,ITA
tx_00015958,31.18,VISA,USA,99.49.211.155,mobile,hotmail.com,USA
tx_00015959,53.92,DISCOVER,USA,185.250.47.28,tablet,outlook.com,USA
tx_00015960,28.08,VISA,SGP,169.127.242.5,mobile,icloud.com,SGP
tx_00015961,44.18,MASTERCARD,IND,125.212.105.152,mobile,company.com,IND
tx_00015962,30.22,MASTERCARD,IND,201.47.241.184,mobile,hotmail.com,IND
tx_00015963,2948.79,VISA,IND,122.247.74.68,mobile,outlook.com,IND
tx_00015964,34.08,VISA,DEU,101.158.197.64,mobile,edu.org,DEU
tx_00015965,65.38,VISA,NLD,160.7.144.225,desktop,edu.org,NLD
tx_00015966,29.26,MASTERCARD,NLD,67.23.213.143,tablet,proton.me,NLD
tx_00015967,192.53,DISCOVER,ITA,230.152.194.54,mobile,edu.org,ITA
tx_00015968,335.13,VISA,SGP,107.117.191.231,mobile,hotmail.com,SGP
tx_00015969,64.61,VISA,NLD,80.9.208.2,mobile,yahoo.com,NLD
tx_00015970,192.5,MASTERCARD,DEU,32.50.58.82,mobile,outlook.com,DEU
tx_00015971,136.16,DISCOVER,ESP,71.148.126.184,desktop,icloud.com,NLD
tx_00015972,9.63,DISCOVER,MEX,125.237.128.186,mobile,outlook.com,MEX
tx_00015973,1983.32,AMEX,USA,191.210.209.90,mobile,hotmail.com,JPN
tx_00015974,2526.67,VISA,JPN,143.163.126.72,mobile,gmail.com,JPN
tx_00015975,29.4,MASTERCARD,ITA,209.31.192.177,desktop,gmail.com,NLD
tx_00015976,25.02,AMEX,JPN,50.147.65.119,desktop,company.com,USA
tx_00015977,2571.59,VISA,IND,68.132.14.216,mobile,hotmail.com,IND
tx_00015978,16.62,MASTERCARD,FRA,210.98.185.138,mobile,outlook.com,FRA
tx_00015979,291.34,MASTERCARD,JPN,99.29.158.57,mobile,outlook.com,JPN
tx_00015980,4979.62,VISA,FRA,240.149.7.211,mobile,yahoo.com,FRA
tx_00015981,245.02,VISA,AUS,162.48.142.42,tablet,proton.me,SGP
tx_00015982,29.87,MASTERCARD,BRA,123.40.24.15,mobile,yahoo.com,BRA
tx_00015983,602.21,VISA,ITA,234.31.110.123,desktop,yahoo.com,ITA
tx_00015984,601.5,MASTERCARD,MEX,242.252.48.33,mobile,gmail.com,MEX
tx_00015985,26.01,AMEX,ESP,140.76.60.237,mobile,proton.me,DEU
tx_00015986,88.73,DISCOVER,ESP,19.231.54.182,mobile,proton.me,ESP
tx_00015987,8.25,DISCOVER,BRA,227.11.35.216,mobile,company.com,BRA
tx_00015988,7.37,AMEX,GBR,237.137.34.150,mobile,edu.org,MEX
tx_00015989,42.57,VISA,ESP,43.2.90.221,mobile,outlook.com,ESP
tx_00015990,17.29,AMEX,USA,213.12.66.129,tablet,icloud.com,USA
tx_00015991,24.6,AMEX,ITA,178.87.147.62,desktop,outlook.com,ITA
tx_00015992,5.77,VISA,JPN,196.44.185.119,desktop,hotmail.com,JPN
tx_00015993,202.2,MASTERCARD,FRA,236.26.5.162,mobile,company.com,FRA
tx_00015994,17.35,DISCOVER,FRA,5.137.125.223,mobile,hotmail.com,FRA
tx_00015995,164.33,VISA,NLD,123.178.185.159,mobile,company.com,NLD
tx_00015996,571.04,VISA,CAN,11.54.178.65,mobile,outlook.com,CAN
tx_00015997,1675.3,VISA,BRA,122.48.143.55,mobile,edu.org,BRA
tx_00015998,921.22,AMEX,AUS,195.119.199.75,mobile,proton.me,AUS
tx_00015999,31.86,VISA,DEU,13.104.188.245,tablet,edu.org,DEU
tx_00016000,20.49,MASTERCARD,MEX,240.90.168.196,mobile,gmail.com,ESP
tx_00016001,15.37,AMEX,AUS,75.243.28.231,desktop,yahoo.com,AUS
tx_00016002,44.42,DISCOVER,GBR,51.127.19.122,mobile,hotmail.com,GBR
tx_00016003,49.43,VISA,CAN,46.177.50.115,mobile,icloud.com,CAN
tx_00016004,7.45,DISCOVER,NLD,43.228.109.56,mobile,gmail.com,NLD
tx_00016005,91.65,AMEX,SGP,103.210.121.85,mobile,company.com,SGP
tx_00016006,21.88,MASTERCARD,FRA,147.178.192.123,tablet,gmail.com,FRA
tx_00016007,1.37,VISA,JPN,2.200.218.50,mobile,yahoo.com,JPN
tx_00016008,204.99,AMEX,GBR,180.204.146.156,mobile,proton.me,GBR
tx_00016009,13.26,AMEX,SGP,187.15.39.148,mobile,company.com,SGP
tx_00016010,290.54,MASTERCARD,AUS,237.28.62.124,tablet,icloud.com,AUS
tx_00016011,43.49,AMEX,USA,59.141.75.93,mobile,company.com,USA
tx_00016012,47.83,AMEX,ESP,37.62.231.39,desktop,company.com,GBR
tx_00016013,1156.42,DISCOVER,BRA,19.208.210.29,desktop,hotmail.com,BRA
tx_00016014,9.86,VISA,BRA,88.245.169.155,desktop,outlook.com,BRA
tx_00016015,54.01,AMEX,BRA,117.229.17.92,mobile,proton.me,BRA
tx_00016016,9.74,AMEX,JPN,169.15.22.157,mobile,yahoo.com,JPN
tx_00016017,76.57,AMEX,IND,103.70.13.14,mobile,yahoo.com,MEX
tx_00016018,21.04,VISA,AUS,181.28.80.148,mobile,outlook.com,AUS
tx_00016019,46.53,DISCOVER,ESP,166.20.167.112,mobile,yahoo.com,ESP
tx_00016020,73.05,AMEX,USA,145.79.16.201,mobile,yahoo.com,CAN
tx_00016021,12.19,DISCOVER,AUS,137.110.73.2,mobile,gmail.com,AUS
tx_00016022,46.17,DISCOVER,ITA,214.249.251.25,mobile,gmail.com,ITA
tx_00016023,45.39,VISA,FRA,136.235.69.77,tablet,edu.org,FRA
tx_00016024,10.12,VISA,IND,134.89.66.89,mobile,company.com,IND
tx_00016025,9.39,VISA,USA,140.210.79.161,mobile,icloud.com,USA
tx_00016026,9.31,MASTERCARD,IND,179.80.175.1,desktop,yahoo.com,USA
tx_00016027,2.97,VISA,FRA,13.236.174.248,desktop,gmail.com,FRA
tx_00016028,26.13,DISCOVER,GBR,110.105.246.28,mobile,company.com,GBR
tx_00016029,44.93,MASTERCARD,SGP,166.231.144.16,tablet,icloud.com,ITA
tx_00016030,14.97,VISA,NLD,145.44.142.28,desktop,outlook.com,NLD
tx_00016031,3711.77,VISA,IND,97.153.152.28,mobile,gmail.com,IND
tx_00016032,1729.05,AMEX,GBR,26.105.101.212,desktop,proton.me,GBR
tx_00016033,8.31,MASTERCARD,MEX,211.235.25.16,tablet,outlook.com,MEX
tx_00016034,241.45,VISA,GBR,70.228.61.24,mobile,proton.me,GBR
tx_00016035,33.05,DISCOVER,BRA,157.105.192.123,mobile,hotmail.com,BRA
tx_00016036,32.34,VISA,IND,24.241.23.118,mobile,gmail.com,IND
tx_00016037,87.01,DISCOVER,ESP,166.218.72.71,desktop,yahoo.com,ITA
tx_00016038,19.69,MASTERCARD,MEX,218.35.244.41,desktop,hotmail.com,MEX
tx_00016039,73.91,MASTERCARD,AUS,231.182.55.59,mobile,company.com,AUS
tx_00016040,1522.08,AMEX,IND,120.216.40.244,desktop,outlook.com,IND
tx_00016041,254.15,AMEX,NLD,244.148.206.43,desktop,edu.org,NLD
tx_00016042,19.73,VISA,IND,184.234.143.4,mobile,yahoo.com,IND
tx_00016043,14278.86,VISA,NLD,174.92.119.164,desktop,icloud.com,NLD
tx_00016044,631.15,VISA,BRA,142.99.146.228,mobile,hotmail.com,BRA
tx_00016045,10.03,MASTERCARD,CAN,70.130.117.13,mobile,icloud.com,CAN
tx_00016046,40.47,VISA,USA,133.70.76.21,desktop,edu.org,USA
tx_00016047,50.97,AMEX,FRA,123.131.112.74,mobile,edu.org,DEU
tx_00016048,32.02,AMEX,USA,179.242.5.17,mobile,icloud.com,USA
tx_00016049,22.16,MASTERCARD,JPN,252.49.40.61,mobile,outlook.com,JPN
tx_00016050,103.23,DISCOVER,JPN,108.51.172.46,mobile,outlook.com,AUS
tx_00016051,2826.06,MASTERCARD,NLD,94.196.140.197,mobile,company.com,NLD
tx_00016052,23.98,DISCOVER,ESP,173.134.35.91,mobile,outlook.com,ESP
tx_00016053,36.06,VISA,JPN,24.2.115.186,mobile,company.com,JPN
tx_00016054,80.61,VISA,FRA,89.171.5.130,mobile,edu.org,FRA
tx_00016055,70.32,MASTERCARD,NLD,102.115.127.115,mobile,hotmail.com,NLD
tx_00016056,28.16,VISA,CAN,198.104.204.9,mobile,company.com,CAN
tx_00016057,236.56,AMEX,USA,44.249.99.167,desktop,edu.org,USA
tx_00016058,15.5,AMEX,MEX,28.16.247.231,mobile,company.com,MEX
tx_00016059,1880.65,MASTERCARD,IND,170.213.5.226,desktop,hotmail.com,IND
tx_00016060,12.34,AMEX,SGP,28.85.15.93,mobile,icloud.com,SGP
tx_00016061,41.61,VISA,FRA,66.21.113.164,desktop,hotmail.com,FRA
tx_00016062,47.36,DISCOVER,DEU,206.52.49.247,desktop,proton.me,CAN
tx_00016063,26.54,DISCOVER,MEX,211.52.234.16,mobile,edu.org,MEX
tx_00016064,5.11,VISA,BRA,221.169.233.46,mobile,gmail.com,BRA
tx_00016065,28.73,AMEX,AUS,174.169.52.115,desktop,hotmail.com,AUS
tx_00016066,542.68,MASTERCARD,CAN,144.31.214.194,desktop,outlook.com,CAN
tx_00016067,32.78,MASTERCARD,JPN,16.223.237.201,mobile,outlook.com,JPN
tx_00016068,115.42,DISCOVER,FRA,89.10.200.248,mobile,outlook.com,FRA
tx_00016069,1502.13,MASTERCARD,CAN,254.174.202.43,desktop,icloud.com,CAN
tx_00016070,4.45,DISCOVER,SGP,60.135.120.254,mobile,yahoo.com,SGP
tx_00016071,2141.31,VISA,SGP,231.54.19.58,desktop,yahoo.com,SGP
tx_00016072,1220.4,VISA,AUS,206.182.83.203,mobile,company.com,AUS
tx_00016073,1841.28,VISA,FRA,182.164.202.15,desktop,outlook.com,FRA
tx_00016074,9.09,DISCOVER,JPN,163.153.109.192,mobile,proton.me,AUS
tx_00016075,100.92,VISA,AUS,55.19.128.137,desktop,outlook.com,BRA
tx_00016076,26.32,DISCOVER,FRA,6.95.52.3,mobile,proton.me,FRA
tx_00016077,9.05,MASTERCARD,JPN,139.189.225.30,tablet,yahoo.com,JPN
tx_00016078,33.02,VISA,SGP,117.153.85.212,mobile,icloud.com,ESP
tx_00016079,7.41,DISCOVER,ESP,182.185.56.78,mobile,proton.me,ESP
tx_00016080,12.66,AMEX,IND,62.200.110.30,mobile,yahoo.com,ESP
tx_00016081,49.58,MASTERCARD,USA,103.65.198.112,mobile,edu.org,USA
tx_00016082,44.04,VISA,CAN,249.213.31.20,mobile,outlook.com,CAN
tx_00016083,6.23,VISA,DEU,99.152.198.130,mobile,icloud.com,AUS
tx_00016084,90.01,DISCOVER,JPN,185.236.165.209,mobile,yahoo.com,JPN
tx_00016085,20.18,VISA,BRA,184.132.236.14,mobile,yahoo.com,BRA
tx_00016086,33.08,DISCOVER,GBR,34.103.119.253,tablet,outlook.com,GBR
tx_00016087,36.14,MASTERCARD,CAN,2.199.247.109,mobile,proton.me,CAN
tx_00016088,1736.73,VISA,GBR,92.211.35.237,desktop,gmail.com,GBR
tx_00016089,12008.48,DISCOVER,DEU,52.87.204.124,mobile,company.com,FRA
tx_00016090,13.57,VISA,ITA,40.173.236.254,mobile,outlook.com,ITA
tx_00016091,47.06,AMEX,BRA,85.105.32.158,mobile,proton.me,FRA
tx_00016092,66.44,AMEX,BRA,241.174.22.77,desktop,yahoo.com,SGP
tx_00016093,1191.62,MASTERCARD,MEX,144.77.253.63,mobile,gmail.com,MEX
tx_00016094,97.5,AMEX,IND,39.122.169.203,desktop,edu.org,IND
tx_00016095,6.9,VISA,NLD,52.20.134.95,tablet,edu.org,NLD
tx_00016096,15.24,MASTERCARD,JPN,196.74.59.68,desktop,yahoo.com,JPN
tx_00016097,53.55,AMEX,USA,59.166.57.223,desktop,gmail.com,USA
tx_00016098,9.62,AMEX,JPN,236.117.254.159,tablet,edu.org,JPN
tx_00016099,110.18,DISCOVER,BRA,247.20.59.147,mobile,hotmail.com,BRA
tx_00016100,11.96,VISA,JPN,83.20.55.39,mobile,edu.org,JPN
tx_00016101,97.13,DISCOVER,ITA,246.125.98.178,mobile,hotmail.com,ITA
tx_00016102,13.69,DISCOVER,ESP,137.191.150.27,mobile,icloud.com,SGP
tx_00016103,6.07,MASTERCARD,MEX,148.139.108.177,mobile,company.com,MEX
tx_00016104,86.62,VISA,ITA,130.202.242.185,desktop,yahoo.com,ITA
tx_00016105,37.7,DISCOVER,AUS,161.224.175.161,mobile,icloud.com,MEX
tx_00016106,6.8,VISA,ESP,34.16.85.194,mobile,company.com,ESP
tx_00016107,53.0,AMEX,ESP,184.55.222.59,mobile,company.com,ESP
tx_00016108,88.98,DISCOVER,GBR,225.30.138.9,desktop,edu.org,GBR
tx_00016109,31.89,VISA,JPN,93.40.136.151,mobile,proton.me,JPN
tx_00016110,657.87,VISA,DEU,58.167.171.20,mobile,hotmail.com,DEU
tx_00016111,74.21,DISCOVER,MEX,198.167.10.253,mobile,edu.org,MEX
tx_00016112,13.19,AMEX,GBR,244.14.237.1,tablet,outlook.com,GBR
tx_00016113,3.27,MASTERCARD,FRA,104.193.45.225,mobile,edu.org,FRA
tx_00016114,7.36,DISCOVER,GBR,226.146.171.185,mobile,edu.org,GBR
tx_00016115,296.87,VISA,AUS,197.241.17.122,mobile,outlook.com,AUS
tx_00016116,16.57,DISCOVER,DEU,165.217.30.127,desktop,yahoo.com,DEU
tx_00016117,127.45,DISCOVER,IND,215.212.231.80,tablet,proton.me,IND
tx_00016118,27.0,VISA,AUS,110.43.204.208,mobile,yahoo.com,BRA
tx_00016119,15.69,MASTERCARD,NLD,31.84.104.217,desktop,outlook.com,ITA
tx_00016120,19.12,DISCOVER,DEU,52.165.98.32,mobile,edu.org,DEU
tx_00016121,31.74,VISA,FRA,185.155.95.228,desktop,company.com,FRA
tx_00016122,61.92,DISCOVER,USA,69.118.40.94,mobile,yahoo.com,DEU
tx_00016123,39.17,MASTERCARD,CAN,206.83.152.194,desktop,edu.org,CAN
tx_00016124,2930.15,VISA,USA,101.219.6.74,mobile,yahoo.com,IND
tx_00016125,15.08,AMEX,USA,209.219.235.194,tablet,edu.org,USA
tx_00016126,24.62,DISCOVER,GBR,204.154.243.41,mobile,yahoo.com,NLD
tx_00016127,47.07,DISCOVER,SGP,50.16.31.119,mobile,hotmail.com,SGP
tx_00016128,352.87,VISA,FRA,150.246.58.47,mobile,icloud.com,FRA
tx_00016129,46.86,VISA,DEU,200.46.216.241,mobile,yahoo.com,DEU
tx_00016130,39.89,VISA,NLD,250.134.155.137,mobile,gmail.com,NLD
tx_00016131,55.43,AMEX,MEX,34.42.137.215,tablet,hotmail.com,MEX
tx_00016132,27.63,AMEX,ESP,229.23.136.158,mobile,company.com,ESP
tx_00016133,63.03,VISA,AUS,245.7.46.22,desktop,proton.me,AUS
tx_00016134,41.76,AMEX,BRA,80.28.158.71,mobile,edu.org,IND
tx_00016135,37.77,DISCOVER,AUS,133.170.95.207,desktop,icloud.com,AUS
tx_00016136,177.98,MASTERCARD,ITA,75.184.39.31,mobile,yahoo.com,ITA
tx_00016137,35.24,MASTERCARD,ITA,204.86.116.16,mobile,company.com,CAN
tx_00016138,50.81,DISCOVER,IND,85.28.155.203,mobile,proton.me,IND
tx_00016139,69.96,AMEX,ESP,83.141.219.201,mobile,proton.me,ESP
tx_00016140,524.32,MASTERCARD,BRA,69.189.120.63,mobile,outlook.com,BRA
tx_00016141,20.91,MASTERCARD,AUS,123.24.168.170,mobile,edu.org,AUS
tx_00016142,56.08,VISA,SGP,226.35.110.3,mobile,gmail.com,SGP
tx_00016143,41.96,VISA,NLD,158.85.71.19,mobile,hotmail.com,NLD
tx_00016144,30.87,VISA,MEX,162.240.187.77,mobile,hotmail.com,MEX
tx_00016145,6.4,VISA,ITA,19.203.201.192,mobile,outlook.com,ITA
tx_00016146,47.26,AMEX,BRA,104.151.219.111,mobile,yahoo.com,BRA
tx_00016147,29.41,VISA,ITA,145.201.143.151,desktop,company.com,ITA
tx_00016148,22.55,AMEX,GBR,142.249.75.39,mobile,icloud.com,GBR
tx_00016149,28.82,VISA,FRA,186.41.120.234,tablet,edu.org,FRA
tx_00016150,94.96,DISCOVER,AUS,138.63.210.225,mobile,edu.org,AUS
tx_00016151,31.87,AMEX,MEX,166.156.29.108,mobile,icloud.com,MEX
tx_00016152,28.85,DISCOVER,ESP,75.47.148.103,mobile,company.com,ESP
tx_00016153,253.63,AMEX,USA,16.85.3.253,mobile,hotmail.com,USA
tx_00016154,9.61,VISA,NLD,2.53.170.225,desktop,yahoo.com,BRA
tx_00016155,6.17,AMEX,CAN,128.191.206.213,desktop,icloud.com,CAN
tx_00016156,993.07,VISA,FRA,175.60.121.152,mobile,edu.org,FRA
tx_00016157,73.41,VISA,AUS,47.32.198.176,mobile,outlook.com,AUS
